Chrom	Start	End	X4.8851361.8851762	.	..1	X8851361.1	X8851762.1	X0	X1	X401	X8851353	cluster_1	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	transcriptId	distanceToTSS	geneName	geneId
chr6	23502998	23503399	6:23502998-23503399	.	.	23502998	23503399	0	1	401	23502996	cluster_3	Intron (ENSMUST00000166458/ENSMUSG00000017978, intron 8 of 29)	6	23263508	23587424	323917	2	ENSMUST00000125350	84025	ENSMUSG00000017978	ENSMUSG00000017978
chr5	118710014	118710415	5:118710014-118710415	.	.	118710014	118710415	0	1	401	118710013	cluster_3	Intron (ENSMUST00000100816/ENSMUSG00000018076, intron 4 of 30)	5	118560719	118765435	204717	1	ENSMUST00000100816	149296	ENSMUSG00000018076	ENSMUSG00000018076
chr11	65801903	65802304	11:65801903-65802304	.	.	65801903	65802304	0	1	401	65801897	cluster_3	Distal Intergenic	11	65807175	65829238	22064	1	ENSMUST00000071465	-4871	ENSMUSG00000018347	ENSMUSG00000018347
chr11	106822860	106823261	11:106822860-106823261	.	.	106822860	106823261	0	1	401	106822859	cluster_3	Exon (ENSMUST00000103067/ENSMUSG00000018363, exon 2 of 18)	11	106817879	106819930	2052	1	ENSMUST00000124898	4982	ENSMUSG00000018372	ENSMUSG00000018372
chr11	87207026	87207427	11:87207026-87207427	.	.	87207026	87207427	0	1	401	87207018	cluster_3	Exon (ENSMUST00000152637/ENSMUSG00000018548, exon 6 of 6)	11	87190074	87218258	28185	1	ENSMUST00000154138	16953	ENSMUSG00000018548	ENSMUSG00000018548
chr11	84330139	84330540	11:84330139-84330540	.	.	84330139	84330540	0	1	401	84330131	cluster_3	Intron (ENSMUST00000103201/ENSMUSG00000020532, intron 41 of 55)	11	84442509	84449533	7025	2	ENSMUST00000141093	118993	ENSMUSG00000018697	ENSMUSG00000018697
chr11	84554116	84554517	11:84554116-84554517	.	.	84554116	84554517	0	1	401	84554108	cluster_3	Distal Intergenic	11	84517977	84526015	8039	2	ENSMUST00000018842	-28102	ENSMUSG00000018698	ENSMUSG00000018698
chr11	69706768	69707169	11:69706768-69707169	.	.	69706768	69707169	0	1	401	69706762	cluster_3	Distal Intergenic	11	69682577	69696098	13522	2	ENSMUST00000094070	-10671	ENSMUSG00000018752	ENSMUSG00000018752
chr11	75399319	75399720	11:75399319-75399720	.	.	75399319	75399720	0	1	401	75399312	cluster_3	Promoter (<=1kb)	11	75399609	75400633	1025	1	ENSMUST00000135774	0	ENSMUSG00000018809	ENSMUSG00000018809
chr19	42205160	42205561	19:42205160-42205561	.	.	42205160	42205561	0	1	401	42205156	cluster_3	Promoter (2-3kb)	19	42197971	42202252	4282	2	ENSMUST00000018966	-2909	ENSMUSG00000018822	ENSMUSG00000018822
chr11	60909630	60910031	11:60909630-60910031	.	.	60909630	60910031	0	1	401	60909624	cluster_3	Intron (ENSMUST00000019075/ENSMUSG00000018931, intron 1 of 2)	11	60902246	60913812	11567	2	ENSMUST00000019075	3781	ENSMUSG00000018931	ENSMUSG00000018931
chr12	35725934	35726335	12:35725934-35726335	.	.	35725934	35726335	0	1	401	35725931	cluster_3	Distal Intergenic	12	35497974	35535038	37065	2	ENSMUST00000116436	-190897	ENSMUSG00000019256	ENSMUSG00000019256
chr11	101024039	101024440	11:101024039-101024440	.	.	101024039	101024440	0	1	401	101024038	cluster_3	Promoter (2-3kb)	11	101021137	101027500	6364	1	ENSMUST00000134919	2903	ENSMUSG00000019302	ENSMUSG00000019302
chr18	47226203	47226604	18:47226203-47226604	.	.	47226203	47226604	0	1	401	47226199	cluster_3	Distal Intergenic	18	47235598	47281195	45598	2	ENSMUST00000123228	54591	ENSMUSG00000019647	ENSMUSG00000019647
chr18	47693625	47694026	18:47693625-47694026	.	.	47693625	47694026	0	1	401	47693621	cluster_3	Distal Intergenic	18	47275658	47368870	93213	2	ENSMUST00000151382	-324756	ENSMUSG00000019647	ENSMUSG00000019647
chr13	13638000	13638401	13:13638000-13638401	.	.	13638000	13638401	0	1	401	13637999	cluster_3	Exon (ENSMUST00000110559/ENSMUSG00000019726, exon 6 of 53)	13	13590409	13777440	187032	1	ENSMUST00000110559	47592	ENSMUSG00000019726	ENSMUSG00000019726
chr10	3551080	3551481	10:3551080-3551481	.	.	3551080	3551481	0	1	401	3551077	cluster_3	Intron (ENSMUST00000019896/ENSMUSG00000019762, intron 3 of 4)	10	3540288	3552074	11787	1	ENSMUST00000141745	10793	ENSMUSG00000019762	ENSMUSG00000019762
chr10	5735154	5735555	10:5735154-5735555	.	.	5735154	5735555	0	1	401	5735149	cluster_3	Distal Intergenic	10	5802200	5804600	2401	2	ENSMUST00000142200	69045	ENSMUSG00000019773	ENSMUSG00000019773
chr10	13739838	13740239	10:13739838-13740239	.	.	13739838	13740239	0	1	401	13739837	cluster_3	Intron (ENSMUST00000162610/ENSMUSG00000019806, intron 3 of 5)	10	13653588	13844286	190699	2	ENSMUST00000162174	104047	ENSMUSG00000019806	ENSMUSG00000019806
chr10	19002002	19002403	10:19002002-19002403	.	.	19002002	19002403	0	1	401	19002001	cluster_3	Exon (ENSMUST00000019997/ENSMUSG00000019850, exon 1 of 9)	10	19007267	19008845	1579	2	ENSMUST00000154749	6442	ENSMUSG00000019850	ENSMUSG00000019850
chr10	28128002	28128403	10:28128002-28128403	.	.	28128002	28128403	0	1	401	28128000	cluster_3	Intron (ENSMUST00000166468/ENSMUSG00000019889, intron 1 of 31)	10	28074820	28597397	522578	1	ENSMUST00000166468	53183	ENSMUSG00000019889	ENSMUSG00000019889
chr10	27622079	27622480	10:27622079-27622480	.	.	27622079	27622480	0	1	401	27622077	cluster_3	Distal Intergenic	10	26981288	27616942	635655	2	ENSMUST00000092639	-5138	ENSMUSG00000019899	ENSMUSG00000019899
chr10	51614552	51614953	10:51614552-51614953	.	.	51614552	51614953	0	1	401	51614547	cluster_3	Exon (ENSMUST00000020062/ENSMUSG00000019905, exon 1 of 6)	10	51614823	51631458	16636	2	ENSMUST00000020062	16505	ENSMUSG00000019905	ENSMUSG00000019905
chr10	107294279	107294680	10:107294279-107294680	.	.	107294279	107294680	0	1	401	107294278	cluster_3	Intron (ENSMUST00000020057/ENSMUSG00000019906, intron 1 of 5)	10	107271843	107425143	153301	1	ENSMUST00000105280	22437	ENSMUSG00000019906	ENSMUSG00000019906
chr10	58401860	58402261	10:58401860-58402261	.	.	58401860	58402261	0	1	401	58401855	cluster_3	Intron (ENSMUST00000020078/ENSMUSG00000019920, intron 2 of 9)	10	58408057	58410336	2280	1	ENSMUST00000124312	-5796	ENSMUSG00000019920	ENSMUSG00000019920
chr10	72677040	72677441	10:72677040-72677441	.	.	72677040	72677441	0	1	401	72677033	cluster_3	Distal Intergenic	10	72656591	72674324	17734	1	ENSMUST00000159549	20450	ENSMUSG00000019923	ENSMUSG00000019923
chr10	98734205	98734606	10:98734205-98734606	.	.	98734205	98734606	0	1	401	98734196	cluster_3	Distal Intergenic	10	98915152	99026143	110992	1	ENSMUST00000020107	-180546	ENSMUSG00000019943	ENSMUSG00000019943
chr10	99234692	99235093	10:99234692-99235093	.	.	99234692	99235093	0	1	401	99234683	cluster_3	Distal Intergenic	10	99263231	99267488	4258	1	ENSMUST00000020118	-28138	ENSMUSG00000019960	ENSMUSG00000019960
chr10	21962974	21963375	10:21962974-21963375	.	.	21962974	21963375	0	1	401	21962972	cluster_3	Intron (ENSMUST00000120509/ENSMUSG00000019970, intron 2 of 13)	10	21978672	21995893	17222	1	ENSMUST00000142174	-15297	ENSMUSG00000019970	ENSMUSG00000019970
chr10	20585933	20586334	10:20585933-20586334	.	.	20585933	20586334	0	1	401	20585931	cluster_3	Intron (ENSMUST00000020165/ENSMUSG00000019990, intron 2 of 12)	10	20407087	20548470	141384	2	ENSMUST00000164195	-37464	ENSMUSG00000019990	ENSMUSG00000019990
chr10	84121882	84122283	10:84121882-84122283	.	.	84121882	84122283	0	1	401	84121874	cluster_3	Distal Intergenic	10	84375296	84392388	17093	2	ENSMUST00000129355	270105	ENSMUSG00000020032	ENSMUSG00000020032
chr10	84481352	84481753	10:84481352-84481753	.	.	84481352	84481753	0	1	401	84481344	cluster_3	Distal Intergenic	10	84488293	84497435	9143	1	ENSMUST00000020222	-6540	ENSMUSG00000020033	ENSMUSG00000020033
chr10	85499841	85500242	10:85499841-85500242	.	.	85499841	85500242	0	1	401	85499833	cluster_3	Intron (ENSMUST00000105307/ENSMUSG00000020042, intron 1 of 16)	10	85598401	85660292	61892	1	ENSMUST00000105306	-98159	ENSMUSG00000020042	ENSMUSG00000020042
chr10	88591032	88591433	10:88591032-88591433	.	.	88591032	88591433	0	1	401	88591024	cluster_3	Intron (ENSMUST00000121629/ENSMUSG00000020061, intron 1 of 28)	10	88518339	88605025	86687	2	ENSMUST00000119185	13592	ENSMUSG00000020061	ENSMUSG00000020061
chr10	61443430	61443831	10:61443430-61443831	.	.	61443430	61443831	0	1	401	61443424	cluster_3	Intron (ENSMUST00000020288/ENSMUSG00000020091, intron 1 of 2)	10	61432820	61452658	19839	2	ENSMUST00000167087	8827	ENSMUSG00000020091	ENSMUSG00000020091
chr10	60876845	60877246	10:60876845-60877246	.	.	60876845	60877246	0	1	401	60876839	cluster_3	Distal Intergenic	10	60762610	60831581	68972	2	ENSMUST00000077925	-45265	ENSMUSG00000020099	ENSMUSG00000020099
chr10	125317272	125317673	10:125317272-125317673	.	.	125317272	125317673	0	1	401	125317271	cluster_3	Intron (ENSMUST00000063318/ENSMUSG00000020102, intron 1 of 5)	10	125227494	125308816	81323	2	ENSMUST00000105257	-8457	ENSMUSG00000020102	ENSMUSG00000020102
chr10	125954701	125955102	10:125954701-125955102	.	.	125954701	125955102	0	1	401	125954700	cluster_3	Distal Intergenic	10	125966219	126015359	49141	1	ENSMUST00000074807	-11117	ENSMUSG00000020105	ENSMUSG00000020105
chr10	59943563	59943964	10:59943563-59943964	.	.	59943563	59943964	0	1	401	59943558	cluster_3	Distal Intergenic	10	59949675	59951770	2096	2	ENSMUST00000020308	7806	ENSMUSG00000020108	ENSMUSG00000020108
chr10	121845674	121846075	10:121845674-121846075	.	.	121845674	121846075	0	1	401	121845673	cluster_3	Intron (ENSMUST00000020322/ENSMUSG00000020121, intron 8 of 21)	10	121806640	121823133	16494	2	ENSMUST00000161156	-22542	ENSMUSG00000020121	ENSMUSG00000020121
chr10	122025235	122025636	10:122025235-122025636	.	.	122025235	122025636	0	1	401	122025234	cluster_3	Intron (ENSMUST00000020322/ENSMUSG00000020121, intron 1 of 21)	10	121780991	122047308	266318	2	ENSMUST00000020322	21672	ENSMUSG00000020121	ENSMUSG00000020121
chr10	122295882	122296283	10:122295882-122296283	.	.	122295882	122296283	0	1	401	122295881	cluster_3	Distal Intergenic	10	122448499	122453453	4955	1	ENSMUST00000020323	-152216	ENSMUSG00000020123	ENSMUSG00000020123
chr11	20324073	20324474	11:20324073-20324474	.	.	20324073	20324474	0	1	401	20324071	cluster_3	Intron (ENSMUST00000109594/ENSMUSG00000020142, intron 1 of 7)	11	20302205	20332684	30480	2	ENSMUST00000004634	8210	ENSMUSG00000020142	ENSMUSG00000020142
chr10	116291269	116291670	10:116291269-116291670	.	.	116291269	116291670	0	1	401	116291268	cluster_3	Distal Intergenic	10	116301374	116389538	88165	1	ENSMUST00000092167	-9704	ENSMUSG00000020154	ENSMUSG00000020154
chr10	109906031	109906432	10:109906031-109906432	.	.	109906031	109906432	0	1	401	109906030	cluster_3	Promoter (2-3kb)	10	109880633	109904023	23391	2	ENSMUST00000161798	-2009	ENSMUSG00000020181	ENSMUSG00000020181
chr10	109950231	109950632	10:109950231-109950632	.	.	109950231	109950632	0	1	401	109950230	cluster_3	Intron (ENSMUST00000032719/ENSMUSG00000020181, intron 1 of 38)	10	109880633	109904023	23391	2	ENSMUST00000161798	-46209	ENSMUSG00000020181	ENSMUSG00000020181
chr10	110769563	110769964	10:110769563-110769964	.	.	110769563	110769964	0	1	401	110769562	cluster_3	Intron (ENSMUST00000073781/ENSMUSG00000020185, intron 7 of 12)	10	110763856	110765754	1899	1	ENSMUST00000174593	5708	ENSMUSG00000020185	ENSMUSG00000020185
chr10	110711788	110712189	10:110711788-110712189	.	.	110711788	110712189	0	1	401	110711787	cluster_3	Distal Intergenic	10	110745439	110748146	2708	1	ENSMUST00000173294	-33250	ENSMUSG00000020185	ENSMUSG00000020185
chr10	110918780	110919181	10:110918780-110919181	.	.	110918780	110919181	0	1	401	110918779	cluster_3	Promoter (<=1kb)	10	110920177	110939599	19423	1	ENSMUST00000020403	-996	ENSMUSG00000020186	ENSMUSG00000020186
chr10	82680809	82681210	10:82680809-82681210	.	.	82680809	82681210	0	1	401	82680801	cluster_3	Intron (ENSMUST00000020485/ENSMUSG00000020251, intron 1 of 9)	10	82652543	82690617	38075	2	ENSMUST00000065815	9407	ENSMUSG00000020251	ENSMUSG00000020251
chr10	77399907	77400308	10:77399907-77400308	.	.	77399907	77400308	0	1	401	77399900	cluster_3	Intron (ENSMUST00000020496/ENSMUSG00000020262, intron 1 of 10)	10	77325338	77417854	92517	2	ENSMUST00000150512	17546	ENSMUSG00000020262	ENSMUSG00000020262
chr10	83592607	83593008	10:83592607-83593008	.	.	83592607	83593008	0	1	401	83592599	cluster_3	Intron (ENSMUST00000038388/ENSMUSG00000034560, intron 32 of 32)	10	83600397	83603130	2734	2	ENSMUST00000177187	10122	ENSMUSG00000020263	ENSMUSG00000020263
chr10	83594498	83594899	10:83594498-83594899	.	.	83594498	83594899	0	1	401	83594490	cluster_3	3' UTR	10	83600397	83603130	2734	2	ENSMUST00000177187	8231	ENSMUSG00000020263	ENSMUSG00000020263
chr11	32840337	32840738	11:32840337-32840738	.	.	32840337	32840738	0	1	401	32840334	cluster_3	Distal Intergenic	11	32820376	32824605	4230	2	ENSMUST00000020508	-15733	ENSMUSG00000020270	ENSMUSG00000020270
chr11	32219289	32219690	11:32219289-32219690	.	.	32219289	32219690	0	1	401	32219286	cluster_3	Promoter (1-2kb)	11	32209586	32217317	7732	2	ENSMUST00000143036	-1973	ENSMUSG00000020282	ENSMUSG00000020282
chr11	31969213	31969614	11:31969213-31969614	.	.	31969213	31969614	0	1	401	31969210	cluster_3	Intron (ENSMUST00000102829/ENSMUSG00000020299, intron 1 of 4)	11	31965592	31979651	14060	1	ENSMUST00000102829	3622	ENSMUSG00000020299	ENSMUSG00000020299
chr11	30332879	30333280	11:30332879-30333280	.	.	30332879	30333280	0	1	401	30332876	cluster_3	Distal Intergenic	11	30216659	30268175	51517	2	ENSMUST00000149117	-64705	ENSMUSG00000020315	ENSMUSG00000020315
chr11	40850791	40851192	11:40850791-40851192	.	.	40850791	40851192	0	1	401	40850787	cluster_3	Distal Intergenic	11	40748552	40755311	6760	2	ENSMUST00000020576	-95481	ENSMUSG00000020326	ENSMUSG00000020326
chr11	47238295	47238696	11:47238295-47238696	.	.	47238295	47238696	0	1	401	47238291	cluster_3	Intron (ENSMUST00000109220/ENSMUSG00000020354, intron 2 of 6)	11	46978785	47379522	400738	2	ENSMUST00000077221	140826	ENSMUSG00000020354	ENSMUSG00000020354
chr11	47157140	47157541	11:47157140-47157541	.	.	47157140	47157541	0	1	401	47157136	cluster_3	Intron (ENSMUST00000109220/ENSMUSG00000020354, intron 3 of 6)	11	46978785	47379522	400738	2	ENSMUST00000077221	221981	ENSMUSG00000020354	ENSMUSG00000020354
chr11	47953288	47953689	11:47953288-47953689	.	.	47953288	47953689	0	1	401	47953284	cluster_3	Intron (ENSMUST00000128558/ENSMUSG00000020354, intron 1 of 2)	11	47578805	47988969	410165	2	ENSMUST00000128558	35280	ENSMUSG00000020354	ENSMUSG00000020354
chr11	46488661	46489062	11:46488661-46489062	.	.	46488661	46489062	0	1	401	46488657	cluster_3	Distal Intergenic	11	46454969	46481246	26278	1	ENSMUST00000109229	33693	ENSMUSG00000020399	ENSMUSG00000020399
chr11	8639272	8639673	11:8639272-8639673	.	.	8639272	8639673	0	1	401	8639264	cluster_3	Intron (ENSMUST00000020695/ENSMUSG00000020422, intron 1 of 30)	11	8431652	8664535	232884	2	ENSMUST00000020695	24862	ENSMUSG00000020422	ENSMUSG00000020422
chr11	6964459	6964860	11:6964459-6964860	.	.	6964459	6964860	0	1	401	6964453	cluster_3	Distal Intergenic	11	7063489	7178506	115018	1	ENSMUST00000020706	-98629	ENSMUSG00000020431	ENSMUSG00000020431
chr11	89950931	89951332	11:89950931-89951332	.	.	89950931	89951332	0	1	401	89950923	cluster_3	Distal Intergenic	11	89982665	90002894	20230	2	ENSMUST00000020864	51562	ENSMUSG00000020553	ENSMUSG00000020553
chr12	36065868	36066269	12:36065868-36066269	.	.	36065868	36066269	0	1	401	36065865	cluster_3	Distal Intergenic	12	36021801	36042500	20700	2	ENSMUST00000128644	-23369	ENSMUSG00000020577	ENSMUSG00000020577
chr12	16885328	16885729	12:16885328-16885729	.	.	16885328	16885729	0	1	401	16885327	cluster_3	Distal Intergenic	12	16894978	16988274	93297	1	ENSMUST00000020904	-9249	ENSMUSG00000020580	ENSMUSG00000020580
chr12	12343280	12343681	12:12343280-12343681	.	.	12343280	12343681	0	1	401	12343279	cluster_3	Intron (ENSMUST00000069005/ENSMUSG00000020589, intron 3 of 11)	12	12262139	12376359	114221	1	ENSMUST00000069066	81142	ENSMUSG00000020589	ENSMUSG00000020589
chr11	109360284	109360685	11:109360284-109360685	.	.	109360284	109360685	0	1	401	109360283	cluster_3	Promoter (2-3kb)	11	109362831	109380475	17645	1	ENSMUST00000106702	-2146	ENSMUSG00000020611	ENSMUSG00000020611
chr12	10241398	10241799	12:10241398-10241799	.	.	10241398	10241799	0	1	401	10241397	cluster_3	Distal Intergenic	12	10369973	10390170	20198	1	ENSMUST00000147323	-128174	ENSMUSG00000020622	ENSMUSG00000020622
chr11	112973386	112973787	11:112973386-112973787	.	.	112973386	112973787	0	1	401	112973385	cluster_3	Distal Intergenic	11	112825179	112832469	7291	1	ENSMUST00000153429	148208	ENSMUSG00000020624	ENSMUSG00000020624
chr12	25329490	25329891	12:25329490-25329891	.	.	25329490	25329891	0	1	401	25329488	cluster_3	Distal Intergenic	12	25093801	25096092	2292	2	ENSMUST00000020974	-233399	ENSMUSG00000020644	ENSMUSG00000020644
chr12	4022895	4023296	12:4022895-4023296	.	.	4022895	4023296	0	1	401	4022891	cluster_3	Intron (ENSMUST00000111178/ENSMUSG00000020658, intron 1 of 22)	12	3962554	4038915	76362	2	ENSMUST00000111178	15619	ENSMUSG00000020658	ENSMUSG00000020658
chr12	30196994	30197395	12:30196994-30197395	.	.	30196994	30197395	0	1	401	30196991	cluster_3	Intron (ENSMUST00000142046/ENSMUSG00000020672, intron 15 of 16)	12	30195063	30201335	6273	2	ENSMUST00000130062	3940	ENSMUSG00000020672	ENSMUSG00000020672
chr11	115518083	115518484	11:115518083-115518484	.	.	115518083	115518484	0	1	401	115518082	cluster_3	Distal Intergenic	11	115497353	115514387	17035	2	ENSMUST00000021083	-3697	ENSMUSG00000020737	ENSMUSG00000020737
chr11	71771047	71771448	11:71771047-71771448	.	.	71771047	71771448	0	1	401	71771040	cluster_3	Promoter (2-3kb)	11	71768676	71785285	16610	1	ENSMUST00000132095	2372	ENSMUSG00000020811	ENSMUSG00000020811
chr11	117167917	117168318	11:117167917-117168318	.	.	117167917	117168318	0	1	401	117167916	cluster_3	Distal Intergenic	11	117155069	117156475	1407	1	ENSMUST00000153437	12849	ENSMUSG00000020823	ENSMUSG00000020823
chr11	94423833	94424234	11:94423833-94424234	.	.	94423833	94424234	0	1	401	94423824	cluster_3	Promoter (<=1kb)	11	94418847	94424343	5497	2	ENSMUST00000142190	109	ENSMUSG00000020866	ENSMUSG00000020866
chr11	98777968	98778369	11:98777968-98778369	.	.	98777968	98778369	0	1	401	98777959	cluster_3	Promoter (2-3kb)	11	98767932	98775333	7402	2	ENSMUST00000064941	-2636	ENSMUSG00000020889	ENSMUSG00000020889
chr11	67863490	67863891	11:67863490-67863891	.	.	67863490	67863891	0	1	401	67863484	cluster_3	Intron (ENSMUST00000021288/ENSMUSG00000020905, intron 14 of 14)	11	67855357	67876619	21263	2	ENSMUST00000129961	12728	ENSMUSG00000020905	ENSMUSG00000020905
chr11	102690126	102690527	11:102690126-102690527	.	.	102690126	102690527	0	1	401	102690125	cluster_3	Exon (ENSMUST00000092569/ENSMUSG00000020925, exon 3 of 5)	11	102686340	102697536	11197	2	ENSMUST00000124869	7009	ENSMUSG00000020925	ENSMUSG00000020925
chr11	103009188	103009589	11:103009188-103009589	.	.	103009188	103009589	0	1	401	103009187	cluster_3	Intron (ENSMUST00000021313/ENSMUSG00000020935, intron 1 of 4)	11	102994047	103017168	23122	2	ENSMUST00000021313	7579	ENSMUSG00000020935	ENSMUSG00000020935
chr11	103256225	103256626	11:103256225-103256626	.	.	103256225	103256626	0	1	401	103256224	cluster_3	Intron (ENSMUST00000021324/ENSMUSG00000020941, intron 1 of 15)	11	103219762	103267472	47711	2	ENSMUST00000021324	10846	ENSMUSG00000020941	ENSMUSG00000020941
chr12	51423373	51423774	12:51423373-51423774	.	.	51423373	51423774	0	1	401	51423368	cluster_3	Intron (ENSMUST00000021335/ENSMUSG00000020952, intron 15 of 24)	12	51377580	51450096	72517	1	ENSMUST00000021335	45794	ENSMUSG00000020952	ENSMUSG00000020952
chr12	98190206	98190607	12:98190206-98190607	.	.	98190206	98190607	0	1	401	98190197	cluster_3	Distal Intergenic	12	98202304	98259459	57156	2	ENSMUST00000021390	68852	ENSMUSG00000021003	ENSMUSG00000021003
chr12	97858419	97858820	12:97858419-97858820	.	.	97858419	97858820	0	1	401	97858410	cluster_3	Distal Intergenic	12	98202304	98259459	57156	2	ENSMUST00000021390	400639	ENSMUSG00000021003	ENSMUSG00000021003
chr12	98720632	98721033	12:98720632-98721033	.	.	98720632	98721033	0	1	401	98720623	cluster_3	Intron (ENSMUST00000085116/ENSMUSG00000021009, intron 2 of 18)	12	98676741	98734645	57905	2	ENSMUST00000085116	13612	ENSMUSG00000021009	ENSMUSG00000021009
chr12	53590389	53590790	12:53590389-53590790	.	.	53590389	53590790	0	1	401	53590384	cluster_3	Intron (ENSMUST00000101432/ENSMUSG00000021010, intron 3 of 11)	12	53248677	54072175	823499	1	ENSMUST00000101432	341713	ENSMUSG00000021010	ENSMUSG00000021010
chr12	55431131	55431532	12:55431131-55431532	.	.	55431131	55431532	0	1	401	55431126	cluster_3	Distal Intergenic	12	55407383	55412287	4905	1	ENSMUST00000162972	23749	ENSMUSG00000021024	ENSMUSG00000021024
chr12	87333771	87334172	12:87333771-87334172	.	.	87333771	87334172	0	1	401	87333763	cluster_3	Intron (ENSMUST00000021424/ENSMUSG00000021036, intron 9 of 11)	12	87309639	87328613	18975	2	ENSMUST00000170720	-5159	ENSMUSG00000021036	ENSMUSG00000021036
