loc	cluster
chr5:71761164-71761565	cluster_3
chr10:66876960-66877361	cluster_3
chr19:40286231-40286632	cluster_3
chr8:31875775-31876176	cluster_3
chr3:87563750-87564151	cluster_3
chr2:82117683-82118084	cluster_3
chr2:33549351-33549752	cluster_3
chr6:107186137-107186538	cluster_3
chr10:100673361-100673762	cluster_3
chr19:60743323-60743724	cluster_3
chr19:16368611-16369012	cluster_3
chr9:13597626-13598027	cluster_3
chr3:125488340-125488741	cluster_3
chr2:71988552-71988953	cluster_3
chr6:127264300-127264701	cluster_3
chr16:10080272-10080673	cluster_3
chr1:59990788-59991189	cluster_3
chr12:66115905-66116306	cluster_3
chr1:189164081-189164482	cluster_3
chr3:74548132-74548533	cluster_3
chr3:15071536-15071937	cluster_3
chr13:72526387-72526788	cluster_3
chr7:109679220-109679621	cluster_3
chr11:47238295-47238696	cluster_3
chr8:41274715-41275116	cluster_3
chr1:51463004-51463405	cluster_3
chr10:77202021-77202422	cluster_3
chr3:17824228-17824629	cluster_3
chr14:64401244-64401645	cluster_3
chr3:31391205-31391606	cluster_3
chr1:28139180-28139581	cluster_3
chr3:79310395-79310796	cluster_3
chr3:108743117-108743518	cluster_3
chr8:89886504-89886905	cluster_3
chr4:80322445-80322846	cluster_3
chr3:100820942-100821343	cluster_3
chr2:21072190-21072591	cluster_3
chr13:50241813-50242214	cluster_3
chr3:79193064-79193465	cluster_3
chr10:54841573-54841974	cluster_3
chr5:92106316-92106717	cluster_3
chr12:71970815-71971216	cluster_3
chr7:92750329-92750730	cluster_3
chr19:60719217-60719618	cluster_3
chr9:37973419-37973820	cluster_3
chr2:137626283-137626684	cluster_3
chr11:5465528-5465929	cluster_3
chr2:42458588-42458989	cluster_3
chr3:84205649-84206050	cluster_3
chr1:54082863-54083264	cluster_3
chr11:110804053-110804454	cluster_3
chr5:21695112-21695513	cluster_3
chr6:78863007-78863408	cluster_3
chr11:67863490-67863891	cluster_3
chr8:3469397-3469798	cluster_3
chr9:12901194-12901595	cluster_3
chr11:17797971-17798372	cluster_3
chr1:132650702-132651103	cluster_3
chr18:8465849-8466250	cluster_3
chr17:50470452-50470853	cluster_3
chr5:56250443-56250844	cluster_3
chr5:44815497-44815898	cluster_3
chr15:36312337-36312738	cluster_3
chr19:56619214-56619615	cluster_3
chr7:91350315-91350716	cluster_3
chr11:87747661-87748062	cluster_3
chr5:47975868-47976269	cluster_3
chr2:113187109-113187510	cluster_3
chr13:70883894-70884295	cluster_3
chr15:41111342-41111743	cluster_3
chr1:80260440-80260841	cluster_3
chr5:119186289-119186690	cluster_3
chr11:119340640-119341041	cluster_3
chr16:22406072-22406473	cluster_3
chr2:20697696-20698097	cluster_3
chr16:11670506-11670907	cluster_3
chr2:145157817-145158218	cluster_3
chr5:82173093-82173494	cluster_3
chr1:86986416-86986817	cluster_3
chr6:38495645-38496046	cluster_3
chr14:15071189-15071590	cluster_3
chr6:90734147-90734548	cluster_3
chr5:129429850-129430251	cluster_3
chr8:56254908-56255309	cluster_3
chr15:84289316-84289717	cluster_3
chr13:13638000-13638401	cluster_3
chr1:127795291-127795692	cluster_3
chr11:20324073-20324474	cluster_3
chr1:163618236-163618637	cluster_3
chr2:117644322-117644723	cluster_3
chr2:8112390-8112791	cluster_3
chr7:78023002-78023403	cluster_3
chr6:133306337-133306738	cluster_3
chr14:78541317-78541718	cluster_3
chr3:30468014-30468415	cluster_3
chr6:109810263-109810664	cluster_3
chr13:51823239-51823640	cluster_3
chr2:173453797-173454198	cluster_3
chr6:121727443-121727844	cluster_3
chr1:187327067-187327468	cluster_3
chr16:12862562-12862963	cluster_3
chr9:26962260-26962661	cluster_3
chr3:36551794-36552195	cluster_3
chr6:77013175-77013576	cluster_3
chr7:91109525-91109926	cluster_3
chr6:22098610-22099011	cluster_3
chr3:62322145-62322546	cluster_3
chr3:45649374-45649775	cluster_3
chr4:33893858-33894259	cluster_3
chr18:35458878-35459279	cluster_3
chr3:5467712-5468113	cluster_3
chr13:120206432-120206833	cluster_3
chr15:99787663-99788064	cluster_3
chr4:52423546-52423947	cluster_3
chr14:66190326-66190727	cluster_3
chr3:137382309-137382710	cluster_3
chr11:24865458-24865859	cluster_3
chr6:118274362-118274763	cluster_3
chr19:22256913-22257314	cluster_3
chr3:118545186-118545587	cluster_3
chr6:92605198-92605599	cluster_3
chr9:30485193-30485594	cluster_3
chr6:122681021-122681422	cluster_3
chr5:87895042-87895443	cluster_3
chr4:20960783-20961184	cluster_3
chr6:20982971-20983372	cluster_3
chr16:28210200-28210601	cluster_3
chr12:87330348-87330749	cluster_3
chr6:111602251-111602652	cluster_3
chr7:112865789-112866190	cluster_3
chr15:61454300-61454701	cluster_3
chr2:14684265-14684666	cluster_3
chr13:102590099-102590500	cluster_3
chr7:30364462-30364863	cluster_3
chr6:61320827-61321228	cluster_3
chr10:114913958-114914359	cluster_3
chr9:6519763-6520164	cluster_3
chr1:128687398-128687799	cluster_3
chr18:44316000-44316401	cluster_3
chr10:83594498-83594899	cluster_3
chr15:85776752-85777153	cluster_3
chr5:96501777-96502178	cluster_3
chr5:66436873-66437274	cluster_3
chr17:69363941-69364342	cluster_3
chr19:36849133-36849534	cluster_3
chr18:17570034-17570435	cluster_3
chr1:15034013-15034414	cluster_3
chr2:81143538-81143939	cluster_3
chr14:67974809-67975210	cluster_3
chr8:64842018-64842419	cluster_3
chr12:43901122-43901523	cluster_3
chr8:27801831-27802232	cluster_3
chr5:21603107-21603508	cluster_3
chr6:140102792-140103193	cluster_3
chr12:12343280-12343681	cluster_3
chr8:12340970-12341371	cluster_3
chr12:16885328-16885729	cluster_3
chr2:178536016-178536417	cluster_3
chr4:114631224-114631625	cluster_3
chr6:125212180-125212581	cluster_3
chr16:31475049-31475450	cluster_3
chr10:57594269-57594670	cluster_3
chr11:32219289-32219690	cluster_3
chr1:62200771-62201172	cluster_3
chr15:98582453-98582854	cluster_3
chr15:62920790-62921191	cluster_3
chr2:42373987-42374388	cluster_3
chr2:108789456-108789857	cluster_3
chr10:121845674-121846075	cluster_3
chr7:111237901-111238302	cluster_3
chr17:14910823-14911224	cluster_3
chr6:73913792-73914193	cluster_3
chr7:117672249-117672650	cluster_3
chr13:51752662-51753063	cluster_3
chr1:28714166-28714567	cluster_3
chr11:121501976-121502377	cluster_3
chr6:23502998-23503399	cluster_3
chr7:143938452-143938853	cluster_3
chr11:8639272-8639673	cluster_3
chr3:79976823-79977224	cluster_3
chr11:55323864-55324265	cluster_3
chr14:57102352-57102753	cluster_3
chr3:129621185-129621586	cluster_3
chr3:152353530-152353931	cluster_3
chr2:156731973-156732374	cluster_3
chr6:140407048-140407449	cluster_3
chr15:28067649-28068050	cluster_3
chr4:21353900-21354301	cluster_3
chr12:45021815-45022216	cluster_3
chr18:71602016-71602417	cluster_3
chr13:104660332-104660733	cluster_3
chr3:19090533-19090934	cluster_3
chr18:24197213-24197614	cluster_3
chr16:40263179-40263580	cluster_3
chr12:70387607-70388008	cluster_3
chr6:125922761-125923162	cluster_3
chr14:74309390-74309791	cluster_3
chr18:8561047-8561448	cluster_3
chr15:48496711-48497112	cluster_3
chr4:40812900-40813301	cluster_3
chr3:127397845-127398246	cluster_3
chr11:79184161-79184562	cluster_3
chr12:35742732-35743133	cluster_3
chr3:95203948-95204349	cluster_3
chr5:119459803-119460204	cluster_3
chr17:23965786-23966187	cluster_3
chr14:91467757-91468158	cluster_3
chr14:56081957-56082358	cluster_3
chr13:21297653-21298054	cluster_3
chr13:92773949-92774350	cluster_3
chr13:96878568-96878969	cluster_3
chr4:152779243-152779644	cluster_3
chr6:61313627-61314028	cluster_3
chr9:25513563-25513964	cluster_3
chr5:13477641-13478042	cluster_3
chr6:9017216-9017617	cluster_3
chr5:141304641-141305042	cluster_3
chr1:44914640-44915041	cluster_3
chr18:80819152-80819553	cluster_3
chr11:115481904-115482305	cluster_3
chr13:14615732-14616133	cluster_3
chr11:101999538-101999939	cluster_3
chr2:39096791-39097192	cluster_3
chr9:9093072-9093473	cluster_3
chr6:22049182-22049583	cluster_3
chr5:129426613-129427014	cluster_3
chr11:47157140-47157541	cluster_3
chr6:105381602-105382003	cluster_3
chr17:87361072-87361473	cluster_3
chr12:9932775-9933176	cluster_3
chr17:33506564-33506965	cluster_3
chr10:72532425-72532826	cluster_3
chr6:20588700-20589101	cluster_3
chr12:4022895-4023296	cluster_3
chr2:133982065-133982466	cluster_3
chr12:97858419-97858820	cluster_3
chr11:71636743-71637144	cluster_3
chr18:56321166-56321567	cluster_3
chr12:49921578-49921979	cluster_3
chr7:137583515-137583916	cluster_3
chr8:98811902-98812303	cluster_3
chr14:43795349-43795750	cluster_3
chr11:112470181-112470582	cluster_3
chr1:42006260-42006661	cluster_3
chr1:184787450-184787851	cluster_3
chr2:16085338-16085739	cluster_3
chr3:7453240-7453641	cluster_3
chr8:66022775-66023176	cluster_3
chr8:51340315-51340716	cluster_3
chr4:127509863-127510264	cluster_3
chr1:153940989-153941390	cluster_3
chr3:101079684-101080085	cluster_3
chr5:129173480-129173881	cluster_3
chr1:25926956-25927357	cluster_3
chr12:83330066-83330467	cluster_3
chr1:140361755-140362156	cluster_3
chr6:69858268-69858669	cluster_3
chr11:45695649-45696050	cluster_3
chr13:74113059-74113460	cluster_3
chr5:54062035-54062436	cluster_3
chr5:111344782-111345183	cluster_3
chr8:59409523-59409924	cluster_3
chr4:45429405-45429806	cluster_3
chr4:89058189-89058590	cluster_3
chr14:55681746-55682147	cluster_3
chr11:60909630-60910031	cluster_3
chr11:40581337-40581738	cluster_3
chr18:18146490-18146891	cluster_3
chr2:180816391-180816792	cluster_3
chr4:124190829-124191230	cluster_3
chr5:133156377-133156778	cluster_3
chr16:67001685-67002086	cluster_3
chr7:145104500-145104901	cluster_3
chr2:18830613-18831014	cluster_3
chr16:63351677-63352078	cluster_3
chr1:52397364-52397765	cluster_3
chr5:29799463-29799864	cluster_3
chr8:122028108-122028509	cluster_3
chr1:190476595-190476996	cluster_3
chr17:81267443-81267844	cluster_3
chr9:25243601-25244002	cluster_3
chr16:9688497-9688898	cluster_3
chr7:115889878-115890279	cluster_3
chr19:42443266-42443667	cluster_3
chr5:102105901-102106302	cluster_3
chr11:84330139-84330540	cluster_3
chr1:129532201-129532602	cluster_3
chr2:30637971-30638372	cluster_3
chr14:103385179-103385580	cluster_3
chr4:99083902-99084303	cluster_3
chr8:111832207-111832608	cluster_3
chr8:25418317-25418718	cluster_3
chr10:85499841-85500242	cluster_3
chr1:12633111-12633512	cluster_3
chr16:62130782-62131183	cluster_3
chr4:130645412-130645813	cluster_3
chr14:23418983-23419384	cluster_3
chr16:14070765-14071166	cluster_3
chr19:50867609-50868010	cluster_3
chr18:34582643-34583044	cluster_3
chr5:74183119-74183520	cluster_3
chr5:107279187-107279588	cluster_3
chr5:50295820-50296221	cluster_3
chr15:37268862-37269263	cluster_3
chr18:57867404-57867805	cluster_3
chr1:179304157-179304558	cluster_3
chr15:62295418-62295819	cluster_3
chr1:186766445-186766846	cluster_3
chr10:114013396-114013797	cluster_3
chr5:76618762-76619163	cluster_3
chr5:60025819-60026220	cluster_3
chr8:13028435-13028836	cluster_3
chr18:66811374-66811775	cluster_3
chr11:101520299-101520700	cluster_3
chr5:14005170-14005571	cluster_3
chr12:77565031-77565432	cluster_3
chr19:6549523-6549924	cluster_3
chr17:88106321-88106722	cluster_3
chr8:125205497-125205898	cluster_3
chr9:23305094-23305495	cluster_3
chr19:31544712-31545113	cluster_3
chr9:48928773-48929174	cluster_3
chr15:21130624-21131025	cluster_3
chr15:22924491-22924892	cluster_3
chr15:90001702-90002103	cluster_3
chr5:63624115-63624516	cluster_3
chr11:54665933-54666334	cluster_3
chr5:45763637-45764038	cluster_3
chr15:60929957-60930358	cluster_3
chr1:49242813-49243214	cluster_3
chr2:92278667-92279068	cluster_3
chr17:35750367-35750768	cluster_3
chr12:33987621-33988022	cluster_3
chr18:83355276-83355677	cluster_3
chr10:110769563-110769964	cluster_3
chr5:28108741-28109142	cluster_3
chr14:18836531-18836932	cluster_3
chr7:35355893-35356294	cluster_3
chr13:19040809-19041210	cluster_3
chr14:81957279-81957680	cluster_3
chr8:64624732-64625133	cluster_3
chr12:32451225-32451626	cluster_3
chr7:99069785-99070186	cluster_3
chr10:76778581-76778982	cluster_3
chr18:85560869-85561270	cluster_3
chr5:57544096-57544497	cluster_3
chr4:149203717-149204118	cluster_3
chr17:86174541-86174942	cluster_3
chr10:33767075-33767476	cluster_3
chr17:15977315-15977716	cluster_3
chr8:126819231-126819632	cluster_3
chr13:41468253-41468654	cluster_3
chr13:35233632-35234033	cluster_3
chr16:78343808-78344209	cluster_3
chr13:109487408-109487809	cluster_3
chr16:6758559-6758960	cluster_3
chr14:11643880-11644281	cluster_3
chr2:70909386-70909787	cluster_3
chr12:78923685-78924086	cluster_3
chr17:87169078-87169479	cluster_3
chr7:56801840-56802241	cluster_3
chr19:18584631-18585032	cluster_3
chr13:11511579-11511980	cluster_3
chr6:42876299-42876700	cluster_3
chr7:84578889-84579290	cluster_3
chr13:69183156-69183557	cluster_3
chr16:38629738-38630139	cluster_3
chr2:142243484-142243885	cluster_3
chr19:49478357-49478758	cluster_3
chr3:6878152-6878553	cluster_3
chr12:31730148-31730549	cluster_3
chr11:30332879-30333280	cluster_3
chr13:108349736-108350137	cluster_3
chr4:99837869-99838270	cluster_3
chr2:58281060-58281461	cluster_3
chr2:156918750-156919151	cluster_3
chr14:88270352-88270753	cluster_3
chr12:60073118-60073519	cluster_3
chr4:109922029-109922430	cluster_3
chr13:5438320-5438721	cluster_3
chr11:44250083-44250484	cluster_3
chr15:52905184-52905585	cluster_3
chr12:27932274-27932675	cluster_3
chr5:142043281-142043682	cluster_3
chr14:36145290-36145691	cluster_3
chr1:87740587-87740988	cluster_3
chr2:180563879-180564280	cluster_3
chr14:73620815-73621216	cluster_3
chr2:145684233-145684634	cluster_3
chr15:79810007-79810408	cluster_3
chr15:92749305-92749706	cluster_3
chr2:27936534-27936935	cluster_3
chr11:46488661-46489062	cluster_3
chr14:62688153-62688554	cluster_3
chr7:50626479-50626880	cluster_3
chr17:49558394-49558795	cluster_3
chr5:77979138-77979539	cluster_3
chr19:58590534-58590935	cluster_3
chr2:11119800-11120201	cluster_3
chr17:75842201-75842602	cluster_3
chr10:5250639-5251040	cluster_3
chr5:116517559-116517960	cluster_3
chr2:80165121-80165522	cluster_3
chr2:75155723-75156124	cluster_3
chr4:43696590-43696991	cluster_3
chr16:11384330-11384731	cluster_3
chr2:132377468-132377869	cluster_3
chr12:34747268-34747669	cluster_3
chr1:29251892-29252293	cluster_3
chr11:106822860-106823261	cluster_3
chr6:138563397-138563798	cluster_3
chr8:84155646-84156047	cluster_3
chr18:51969375-51969776	cluster_3
chr4:78565386-78565787	cluster_3
chr1:109929852-109930253	cluster_3
chr14:112306884-112307285	cluster_3
chr3:72304568-72304969	cluster_3
chr3:137432394-137432795	cluster_3
chr16:95814809-95815210	cluster_3
chr4:3534945-3535346	cluster_3
chr5:101778207-101778608	cluster_3
chr4:13194794-13195195	cluster_3
chr3:143316524-143316925	cluster_3
chr16:57759878-57760279	cluster_3
chr15:30548247-30548648	cluster_3
chr18:28371679-28372080	cluster_3
chr10:90294423-90294824	cluster_3
chr2:123920460-123920861	cluster_3
chr12:57949859-57950260	cluster_3
chr1:4666906-4667307	cluster_3
chr4:8570005-8570406	cluster_3
chr17:80014237-80014638	cluster_3
chr5:40982932-40983333	cluster_3
chr7:101703126-101703527	cluster_3
chr16:12454783-12455184	cluster_3
chr19:53500670-53501071	cluster_3
chr2:145113953-145114354	cluster_3
chr14:57052366-57052767	cluster_3
chr8:11587183-11587584	cluster_3
chr8:4367827-4368228	cluster_3
chr15:95874233-95874634	cluster_3
chr4:150908284-150908685	cluster_3
chr18:86802768-86803169	cluster_3
chr4:16101530-16101931	cluster_3
chr5:8852899-8853300	cluster_3
chr11:47953288-47953689	cluster_3
chr5:142061756-142062157	cluster_3
chr10:28649734-28650135	cluster_3
chr2:42253131-42253532	cluster_3
chr6:132670257-132670658	cluster_3
chr13:69734831-69735232	cluster_3
chr15:89097460-89097861	cluster_3
chr6:40173557-40173958	cluster_3
chr11:58378586-58378987	cluster_3
chr1:122335416-122335817	cluster_3
chr2:13682890-13683291	cluster_3
chr3:79495449-79495850	cluster_3
chr5:18367796-18368197	cluster_3
chr7:139454363-139454764	cluster_3
chr6:76842064-76842465	cluster_3
chr11:32136131-32136532	cluster_3
chr8:101097895-101098296	cluster_3
chr5:120114860-120115261	cluster_3
chr7:49152191-49152592	cluster_3
chr10:21962974-21963375	cluster_3
chr17:63878897-63879298	cluster_3
chr9:16109910-16110311	cluster_3
chr16:9972707-9973108	cluster_3
chr2:136308759-136309160	cluster_3
chr2:93005477-93005878	cluster_3
chr10:18790124-18790525	cluster_3
chr16:89936557-89936958	cluster_3
chr6:148795182-148795583	cluster_3
chr4:26965807-26966208	cluster_3
chr15:62984740-62985141	cluster_3
chr16:46587330-46587731	cluster_3
chr14:59750144-59750545	cluster_3
chr14:28837217-28837618	cluster_3
chr1:168676857-168677258	cluster_3
chr17:6865562-6865963	cluster_3
chr18:15315894-15316295	cluster_3
chr9:6994253-6994654	cluster_3
chr9:31296309-31296710	cluster_3
chr6:30662472-30662873	cluster_3
chr11:27833727-27834128	cluster_3
chr1:120136252-120136653	cluster_3
chr16:59196307-59196708	cluster_3
chr8:86730545-86730946	cluster_3
chr2:92446761-92447162	cluster_3
chr17:66352091-66352492	cluster_3
chr13:78710101-78710502	cluster_3
chr3:75468004-75468405	cluster_3
chr4:65684486-65684887	cluster_3
chr19:10507135-10507536	cluster_3
chr7:133921262-133921663	cluster_3
chr11:37296660-37297061	cluster_3
chr15:91932506-91932907	cluster_3
chr5:25722984-25723385	cluster_3
chr10:122126355-122126756	cluster_3
chr2:45986753-45987154	cluster_3
chr2:110005172-110005573	cluster_3
chr3:131884364-131884765	cluster_3
chr16:95022663-95023064	cluster_3
chr18:22106184-22106585	cluster_3
chr2:132970853-132971254	cluster_3
chr5:133496284-133496685	cluster_3
chr2:95666873-95667274	cluster_3
chr8:46566830-46567231	cluster_3
chr3:109838335-109838736	cluster_3
chr2:170724174-170724575	cluster_3
chr7:93541310-93541711	cluster_3
chr3:153763674-153764075	cluster_3
chr3:131310941-131311342	cluster_3
chr18:60782886-60783287	cluster_3
chr14:61317430-61317831	cluster_3
chr13:112428513-112428914	cluster_3
chr12:24486857-24487258	cluster_3
chr15:69863954-69864355	cluster_3
chr3:143384338-143384739	cluster_3
chr6:61201174-61201575	cluster_3
chr16:23868141-23868542	cluster_3
chr2:73049945-73050346	cluster_3
chr1:16779877-16780278	cluster_3
chr7:43788037-43788438	cluster_3
chr3:117519809-117520210	cluster_3
chr16:47075028-47075429	cluster_3
chr1:14151177-14151578	cluster_3
chr4:4699080-4699481	cluster_3
chr15:74214092-74214493	cluster_3
chr13:68577928-68578329	cluster_3
chr5:118710014-118710415	cluster_3
chr11:32752064-32752465	cluster_3
chr18:27681619-27682020	cluster_3
chr8:48146503-48146904	cluster_3
chr13:12380004-12380405	cluster_3
chr2:169392891-169393292	cluster_3
chr2:131740436-131740837	cluster_3
chr18:28994739-28995140	cluster_3
chr2:147572047-147572448	cluster_3
chr19:28003495-28003896	cluster_3
chr4:98593975-98594376	cluster_3
chr10:84819675-84820076	cluster_3
chr1:64712037-64712438	cluster_3
chr14:79180036-79180437	cluster_3
chr14:83246886-83247287	cluster_3
chr17:94528779-94529180	cluster_3
chr3:13051634-13052035	cluster_3
chr1:32985646-32986047	cluster_3
chr19:42205160-42205561	cluster_3
chr17:68680168-68680569	cluster_3
chr17:89732223-89732624	cluster_3
chr2:103293463-103293864	cluster_3
chr7:46240104-46240505	cluster_3
chr9:48362369-48362770	cluster_3
chr10:15792238-15792639	cluster_3
chr3:35281099-35281500	cluster_3
chr1:97081230-97081631	cluster_3
chr19:41191085-41191486	cluster_3
chr3:71686021-71686422	cluster_3
chr4:29332573-29332974	cluster_3
chr15:70009065-70009466	cluster_3
chr1:90450454-90450855	cluster_3
chr16:17768801-17769202	cluster_3
chr5:146446265-146446666	cluster_3
chr18:46264233-46264634	cluster_3
chr2:37523295-37523696	cluster_3
chr17:12364350-12364751	cluster_3
chr16:17456879-17457280	cluster_3
chr2:150844726-150845127	cluster_3
chr10:5735154-5735555	cluster_3
chr10:83592607-83593008	cluster_3
chr1:180604545-180604946	cluster_3
chr16:78922688-78923089	cluster_3
chr7:121090916-121091317	cluster_3
chr10:41204690-41205091	cluster_3
chr2:80055571-80055972	cluster_3
chr3:144425166-144425567	cluster_3
chr3:55049492-55049893	cluster_3
chr10:4847539-4847940	cluster_3
chr5:90233327-90233728	cluster_3
chr19:12823092-12823493	cluster_3
chr6:99654411-99654812	cluster_3
chr18:30103764-30104165	cluster_3
chr17:93579998-93580399	cluster_3
chr14:11377890-11378291	cluster_3
chr18:60822451-60822852	cluster_3
chr13:89030223-89030624	cluster_3
chr2:65538358-65538759	cluster_3
chr16:89867269-89867670	cluster_3
chr10:106157280-106157681	cluster_3
chr8:95566875-95567276	cluster_3
chr5:4495388-4495789	cluster_3
chr17:7548470-7548871	cluster_3
chr19:28775209-28775610	cluster_3
chr8:99616784-99617185	cluster_3
chr10:78487811-78488212	cluster_3
chr19:15467756-15468157	cluster_3
chr17:15077603-15078004	cluster_3
chr16:79533358-79533759	cluster_3
chr1:63129059-63129460	cluster_3
chr8:81062584-81062985	cluster_3
chr6:137050398-137050799	cluster_3
chr15:41332526-41332927	cluster_3
chr13:52113619-52114020	cluster_3
chr14:88911820-88912221	cluster_3
chr2:135112392-135112793	cluster_3
chr10:98734205-98734606	cluster_3
chr1:12500432-12500833	cluster_3
chr18:31064188-31064589	cluster_3
chr10:3551080-3551481	cluster_3
chr6:126776226-126776627	cluster_3
chr2:131124031-131124432	cluster_3
chr5:84397050-84397451	cluster_3
chr11:59717664-59718065	cluster_3
chr13:32969947-32970348	cluster_3
chr6:98809122-98809523	cluster_3
chr8:35640276-35640677	cluster_3
chr13:103487994-103488395	cluster_3
chr7:51265872-51266273	cluster_3
chr10:122950848-122951249	cluster_3
chr14:29575452-29575853	cluster_3
chr19:44091744-44092145	cluster_3
chr9:16114082-16114483	cluster_3
chr14:77705014-77705415	cluster_3
chr16:63782070-63782471	cluster_3
chr3:154786933-154787334	cluster_3
chr14:18906304-18906705	cluster_3
chr7:111273819-111274220	cluster_3
chr3:141290652-141291053	cluster_3
chr13:50234456-50234857	cluster_3
chr3:31845257-31845658	cluster_3
chr18:88632371-88632772	cluster_3
chr19:17132380-17132781	cluster_3
chr4:128303342-128303743	cluster_3
chr6:143656593-143656994	cluster_3
chr8:97936872-97937273	cluster_3
chr1:86038725-86039126	cluster_3
chr13:116847553-116847954	cluster_3
chr17:86021145-86021546	cluster_3
chr12:93433367-93433768	cluster_3
chr7:40565877-40566278	cluster_3
chr17:49484428-49484829	cluster_3
chr18:53288245-53288646	cluster_3
chr18:36404710-36405111	cluster_3
chr18:12876203-12876604	cluster_3
chr4:107480680-107481081	cluster_3
chr1:193491476-193491877	cluster_3
chr7:100951877-100952278	cluster_3
chr15:6325919-6326320	cluster_3
chr3:150051486-150051887	cluster_3
chr11:33112371-33112772	cluster_3
chr10:107294279-107294680	cluster_3
chr15:70378544-70378945	cluster_3
chr7:145106494-145106895	cluster_3
chr15:47869070-47869471	cluster_3
chr16:44268402-44268803	cluster_3
chr5:85612672-85613073	cluster_3
chr17:25765905-25766306	cluster_3
chr13:78037235-78037636	cluster_3
chr6:91862764-91863165	cluster_3
chr12:87333771-87334172	cluster_3
chr16:33459086-33459487	cluster_3
chr18:21089652-21090053	cluster_3
chr5:36380133-36380534	cluster_3
chr2:108998441-108998842	cluster_3
chr18:7515826-7516227	cluster_3
chr18:67815142-67815543	cluster_3
chr1:131791207-131791608	cluster_3
chr14:123907089-123907490	cluster_3
chr5:29709619-29710020	cluster_3
chr11:71771047-71771448	cluster_3
chr4:86729378-86729779	cluster_3
chr7:128384095-128384496	cluster_3
chr3:120272300-120272701	cluster_3
chr14:73673399-73673800	cluster_3
chr17:8562485-8562886	cluster_3
chr7:35744795-35745196	cluster_3
chr9:30376872-30377273	cluster_3
chr12:32525587-32525988	cluster_3
chr9:29238905-29239306	cluster_3
chr19:41606541-41606942	cluster_3
chr11:112973386-112973787	cluster_3
chr17:16358556-16358957	cluster_3
chr5:36565153-36565554	cluster_3
chr11:58418329-58418730	cluster_3
chr16:52631350-52631751	cluster_3
chr8:67056102-67056503	cluster_3
chr7:80423070-80423471	cluster_3
chr10:109906031-109906432	cluster_3
chr4:4059744-4060145	cluster_3
chr13:11596558-11596959	cluster_3
chr15:92057528-92057929	cluster_3
chr2:76527281-76527682	cluster_3
chr17:31206492-31206893	cluster_3
chr15:58616268-58616669	cluster_3
chr10:74013898-74014299	cluster_3
chr15:16792879-16793280	cluster_3
chr9:21097880-21098281	cluster_3
chr6:82853075-82853476	cluster_3
chr11:69432108-69432509	cluster_3
chr14:79248444-79248845	cluster_3
chr10:125317272-125317673	cluster_3
chr11:103009188-103009589	cluster_3
chr10:86130286-86130687	cluster_3
chr6:17893892-17894293	cluster_3
chr8:39233830-39234231	cluster_3
chr10:122025235-122025636	cluster_3
chr14:58687821-58688222	cluster_3
chr14:9575406-9575807	cluster_3
chr5:36515548-36515949	cluster_3
chr11:103887720-103888121	cluster_3
chr9:28389751-28390152	cluster_3
chr11:36457492-36457893	cluster_3
chr3:137805769-137806170	cluster_3
chr15:100347516-100347917	cluster_3
chr18:65137751-65138152	cluster_3
chr16:87891077-87891478	cluster_3
chr5:141182490-141182891	cluster_3
chr11:31195449-31195850	cluster_3
chr16:28641658-28642059	cluster_3
chr4:96395211-96395612	cluster_3
chr17:53437180-53437581	cluster_3
chr6:129380389-129380790	cluster_3
chr2:59530792-59531193	cluster_3
chr13:30598836-30599237	cluster_3
chr10:46174042-46174443	cluster_3
chr15:73461113-73461514	cluster_3
chr2:88712905-88713306	cluster_3
chr16:90990153-90990554	cluster_3
chr5:131181184-131181585	cluster_3
chr1:140396924-140397325	cluster_3
chr15:24493116-24493517	cluster_3
chr6:102427576-102427977	cluster_3
chr18:63529907-63530308	cluster_3
chr4:66640734-66641135	cluster_3
chr11:76193051-76193452	cluster_3
chr4:124642866-124643267	cluster_3
chr3:127119135-127119536	cluster_3
chr13:8461940-8462341	cluster_3
chr12:8189846-8190247	cluster_3
chr17:21665679-21666080	cluster_3
chr8:35257039-35257440	cluster_3
chr9:3782197-3782598	cluster_3
chr8:4791992-4792393	cluster_3
chr1:24269130-24269531	cluster_3
chr16:7687996-7688397	cluster_3
chr10:54797314-54797715	cluster_3
chr4:38361876-38362277	cluster_3
chr4:88233475-88233876	cluster_3
chr3:63432437-63432838	cluster_3
chr4:141130840-141131241	cluster_3
chr2:124215196-124215597	cluster_3
chr4:149880405-149880806	cluster_3
chr18:54255638-54256039	cluster_3
chr18:85493236-85493637	cluster_3
chr12:14857481-14857882	cluster_3
chr1:158733231-158733632	cluster_3
chr16:39348269-39348670	cluster_3
chr6:24564080-24564481	cluster_3
chr18:24127554-24127955	cluster_3
chr4:151000192-151000593	cluster_3
chr6:40097785-40098186	cluster_3
chr4:139536697-139537098	cluster_3
chr4:139793477-139793878	cluster_3
chr11:98777968-98778369	cluster_3
chr17:29767074-29767475	cluster_3
chr10:89136826-89137227	cluster_3
chr1:93277069-93277470	cluster_3
chr13:101407639-101408040	cluster_3
chr16:53667594-53667995	cluster_3
chr12:12771003-12771404	cluster_3
chr2:128096857-128097258	cluster_3
chr8:14245264-14245665	cluster_3
chr11:67734439-67734840	cluster_3
chr18:56183030-56183431	cluster_3
chr16:83119162-83119563	cluster_3
chr6:39978949-39979350	cluster_3
