# Note: this mapping is specifically created for this non-redundant set of motifs.
# It also includes factors for motifs that were similar, but this can be
# specific to this analysis.
Motif	Factor	Evidence	Curated
GM.5.0.AP-2.0004	NFKB1	ChIP-seq	N
GM.5.0.AP-2.0004	NFKB1	Unknown	N
GM.5.0.AP-2.0004	NFKB1	TRANSFAC	N
GM.5.0.AP-2.0004	NFKB	TRANSFAC	N
GM.5.0.AP-2.0004	NFKB	JASPAR	N
GM.5.0.Ets.0018	ELF5	ChIP-seq	N
GM.5.0.Ets.0018	EHF	ChIP-seq	N
GM.5.0.Ets.0018	Ehf	ChIP-seq	N
GM.5.0.Ets.0018	ELF3	ChIP-seq	N
GM.5.0.Ets.0018	Elf3	ChIP-seq	N
GM.5.0.Ets.0018	Elf1	Transfac	N
GM.5.0.Nuclear_receptor.0017	PAX5	ChIP-seq	N
GM.5.0.Nuclear_receptor.0017	Pax8	ChIP-seq	N
GM.5.0.Nuclear_receptor.0017	PAX5	JASPAR	N
GM.5.0.Nuclear_receptor.0017	Pax9	JASPAR	N
GM.5.0.Nuclear_receptor.0017	Pax5	JASPAR	N
GM.5.0.Nuclear_receptor.0017	Pax8	JASPAR	N
GM.5.0.Nuclear_receptor.0017	Pax1	JASPAR	N
GM.5.0.Nuclear_receptor.0017	Pax9	ChIP-seq	N
GM.5.0.Nuclear_receptor.0017	Pax5	ChIP-seq	N
GM.5.0.Nuclear_receptor.0017	Pax8	ChIP-seq	N
GM.5.0.Nuclear_receptor.0017	Pax1	ChIP-seq	N
GM.5.0.Nuclear_receptor.0017	PAX5	ChIP-seq	N
GM.5.0.Nuclear_receptor.0017	Pax5	ChIP-seq	N
GM.5.0.Sox.0034	Sox3	ChIP-seq	N
GM.5.0.Sox.0034	Sox3	JASPAR	N
GM.5.0.Sox.0034	Sox6	JASPAR	N
GM.5.0.Sox.0034	Sox17	ChIP-seq	N
GM.5.0.Sox.0034	Sox6	ChIP-seq	N
GM.5.0.Sox.0034	Sox15	ChIP-seq	N
GM.5.0.Sox.0034	SOX17	ChIP-seq	N
GM.5.0.Sox.0034	SOX2	ChIP-seq	N
GM.5.0.Sox.0034	SOX3	ChIP-seq	N
GM.5.0.Sox.0034	SOX4	ChIP-seq	N
GM.5.0.Sox.0034	Sox4	ChIP-seq	N
GM.5.0.Unknown.0145	FOXI1	ChIP-seq	N
GM.5.0.Unknown.0145	Foxi1	ChIP-seq	N
GM.5.0.Unknown.0145	IRF3	ChIP-seq	N
GM.5.0.Unknown.0145	CEBPZ	ChIP-seq	N
GM.5.0.Unknown.0145	FOXK2	ChIP-seq	N
GM.5.0.Unknown.0145	FOXD4	ChIP-seq	N
GM.5.0.Unknown.0145	FOXE1	ChIP-seq	N
GM.5.0.Unknown.0145	FOXS1	ChIP-seq	N
GM.5.0.Unknown.0145	FOXD4L1	ChIP-seq	N
GM.5.0.Unknown.0145	FOXI2	ChIP-seq	N
GM.5.0.Unknown.0145	FOXE3	ChIP-seq	N
GM.5.0.Unknown.0145	FOXD4L3	ChIP-seq	N
GM.5.0.Unknown.0145	FOXB2	ChIP-seq	N
GM.5.0.Unknown.0145	FOXD4L5	ChIP-seq	N
GM.5.0.Unknown.0145	FOXD4L6	ChIP-seq	N
GM.5.0.Unknown.0145	KIAA0415	ChIP-seq	N
GM.5.0.Unknown.0145	Foxa1	ChIP-seq	N
GM.5.0.Unknown.0145	Foxf2	ChIP-seq	N
GM.5.0.Unknown.0145	Foxq1	ChIP-seq	N
GM.5.0.Unknown.0145	Foxk2	ChIP-seq	N
GM.5.0.Unknown.0145	Foxa3	ChIP-seq	N
GM.5.0.Unknown.0145	Foxf1a	ChIP-seq	N
GM.5.0.Unknown.0145	Foxe3	ChIP-seq	N
GM.5.0.Unknown.0145	Foxi1	ChIP-seq	N
GM.5.0.Unknown.0145	Foxi2	ChIP-seq	N
GM.5.0.Unknown.0145	Foxl2	ChIP-seq	N
GM.5.0.Unknown.0145	Foxd4	ChIP-seq	N
GM.5.0.Unknown.0145	Foxd2	ChIP-seq	N
GM.5.0.Unknown.0145	Foxi3	ChIP-seq	N
GM.5.0.Unknown.0145	Foxb2	ChIP-seq	N
GM.5.0.Unknown.0145	Foxd3	ChIP-seq	N
GM.5.0.Unknown.0145	Foxe1	ChIP-seq	N
GM.5.0.Unknown.0145	Foxs1	ChIP-seq	N
GM.5.0.Unknown.0145	NFY	TRANSFAC	N
GM.5.0.Unknown.0145	SRF	Transfac	N
GM.5.0.Unknown.0145	SRF	ChIP-seq	N
GM.5.0.Unknown.0145	SRF	Unknown	N
GM.5.0.Unknown.0145	SRF	ChIP-seq	N
GM.5.0.Unknown.0145	SRF	TRANSFAC	N
GM.5.0.Unknown.0145	Srf	PBM	N
GM.5.0.GCM.0002	CLOCK	Unknown	N
GM.5.0.GCM.0002	CLOCK	HT-SELEX	N
GM.5.0.GCM.0002	nMyc	ChIP-seq	N
GM.5.0.GCM.0002	MAX	JASPAR	N
GM.5.0.GCM.0002	Myc	JASPAR	N
GM.5.0.GCM.0002	MAX	ChIP-seq	N
GM.5.0.GCM.0002	MYC	ChIP-seq	N
GM.5.0.GCM.0002	CLOCK	SELEX	N
GM.5.0.GCM.0002	NPAS2	SELEX	N
GM.5.0.GCM.0002	MAX	SELEX	N
GM.5.0.GCM.0002	MYC	SELEX	N
GM.5.0.GCM.0002	MYCN	ChIP-seq	N
GM.5.0.GCM.0002	CLOCK	HT-SELEX	N
GM.5.0.GCM.0002	MXI1	ChIP-seq	N
GM.5.0.GCM.0002	MYC	ChIP-seq	N
GM.5.0.GCM.0002	Myc	ChIP-seq	N
GM.5.0.GCM.0002	MYC	JASPAR	N
GM.5.0.GCM.0002	Max	PBM	N
GM.5.0.Homeodomain.0055	ALX3	HT-SELEX	N
GM.5.0.Homeodomain.0055	DLX1	HT-SELEX	N
GM.5.0.Homeodomain.0055	Dlx1	HT-SELEX	N
GM.5.0.Homeodomain.0055	DLX2	HT-SELEX	N
GM.5.0.Homeodomain.0055	Dlx2	HT-SELEX	N
GM.5.0.Homeodomain.0055	DLX3	HT-SELEX	N
GM.5.0.Homeodomain.0055	DLX4	HT-SELEX	N
GM.5.0.Homeodomain.0055	DLX6	HT-SELEX	N
GM.5.0.Homeodomain.0055	EN1	HT-SELEX	N
GM.5.0.Homeodomain.0055	EN2	HT-SELEX	N
GM.5.0.Homeodomain.0055	ESX1	HT-SELEX	N
GM.5.0.Homeodomain.0055	GBX1	HT-SELEX	N
GM.5.0.Homeodomain.0055	Gbx1	HT-SELEX	N
GM.5.0.Homeodomain.0055	GBX2	HT-SELEX	N
GM.5.0.Homeodomain.0055	Gbx2	HT-SELEX	N
GM.5.0.Homeodomain.0055	HESX1	HT-SELEX	N
GM.5.0.Homeodomain.0055	HOXA1	HT-SELEX	N
GM.5.0.Homeodomain.0055	ISX	HT-SELEX	N
GM.5.0.Homeodomain.0055	Lhx4	HT-SELEX	N
GM.5.0.Homeodomain.0055	LHX9	HT-SELEX	N
GM.5.0.Homeodomain.0055	LMX1A	HT-SELEX	N
GM.5.0.Homeodomain.0055	LMX1B	HT-SELEX	N
GM.5.0.Homeodomain.0055	NOBOX	PBM	N
GM.5.0.Homeodomain.0055	ZFHX2	PBM	N
GM.5.0.Homeodomain.0055	OTP	PBM	N
GM.5.0.Homeodomain.0055	SHOX	PBM	N
GM.5.0.Homeodomain.0055	LHX5	PBM	N
GM.5.0.Homeodomain.0055	LHX4	PBM	N
GM.5.0.Homeodomain.0055	LHX1	PBM	N
GM.5.0.Homeodomain.0055	Lhx1	PBM	N
GM.5.0.Homeodomain.0055	Vsx2	PBM	N
GM.5.0.Homeodomain.0055	Rax	PBM	N
GM.5.0.Homeodomain.0055	Prrxl1	PBM	N
GM.5.0.Homeodomain.0055	Lhx3	PBM	N
GM.5.0.Homeodomain.0055	Shox2	PBM	N
GM.5.0.Homeodomain.0055	Uncx	PBM	N
GM.5.0.Homeodomain.0055	Lhx5	PBM	N
GM.5.0.Homeodomain.0055	Arx	PBM	N
GM.5.0.Homeodomain.0055	Alx1	PBM	N
GM.5.0.Homeodomain.0055	Alx4	PBM	N
GM.5.0.Homeodomain.0055	En1	PBM	N
GM.5.0.Homeodomain.0055	ALX3	SELEX	N
GM.5.0.Homeodomain.0055	Vsx2	SELEX	N
GM.5.0.Homeodomain.0055	Prrxl1	SELEX	N
GM.5.0.Homeodomain.0055	DLX1	SELEX	N
GM.5.0.Homeodomain.0055	Dlx6	SELEX	N
GM.5.0.Homeodomain.0055	DLX2	SELEX	N
GM.5.0.Homeodomain.0055	DLX3	SELEX	N
GM.5.0.Homeodomain.0055	DLX4	SELEX	N
GM.5.0.Homeodomain.0055	DLX6	SELEX	N
GM.5.0.Homeodomain.0055	EN1	SELEX	N
GM.5.0.Homeodomain.0055	EN2	SELEX	N
GM.5.0.Homeodomain.0055	ESX1	SELEX	N
GM.5.0.Homeodomain.0055	GBX1	SELEX	N
GM.5.0.Homeodomain.0055	GBX2	SELEX	N
GM.5.0.Homeodomain.0055	HESX1	SELEX	N
GM.5.0.Homeodomain.0055	HOXA1	SELEX	N
GM.5.0.Homeodomain.0055	HOXD1	SELEX	N
GM.5.0.Homeodomain.0055	Hoxb1	SELEX	N
GM.5.0.Homeodomain.0055	Hoxb2	SELEX	N
GM.5.0.Homeodomain.0055	ISX	SELEX	N
GM.5.0.Homeodomain.0055	LHX9	SELEX	N
GM.5.0.Homeodomain.0055	LMX1A	SELEX	N
GM.5.0.Homeodomain.0055	LMX1B	SELEX	N
GM.5.0.Homeodomain.0055	MSX1	SELEX	N
GM.5.0.Homeodomain.0055	MSX2	SELEX	N
GM.5.0.Homeodomain.0055	PRRX1	SELEX	N
GM.5.0.Homeodomain.0055	PRRX2	SELEX	N
GM.5.0.Homeodomain.0055	RAX	SELEX	N
GM.5.0.Homeodomain.0055	RAX2	SELEX	N
GM.5.0.Homeodomain.0055	OTP	SELEX	N
GM.5.0.Homeodomain.0055	SHOX	SELEX	N
GM.5.0.Homeodomain.0055	SHOX2	SELEX	N
GM.5.0.Homeodomain.0055	UNCX	SELEX	N
GM.5.0.Homeodomain.0055	Dlx1	SELEX	N
GM.5.0.Homeodomain.0055	Dlx2	SELEX	N
GM.5.0.Homeodomain.0055	Gbx1	SELEX	N
GM.5.0.Homeodomain.0055	Gbx2	SELEX	N
GM.5.0.Homeodomain.0055	LHX5	SELEX	N
GM.5.0.Homeodomain.0055	LHX4	SELEX	N
GM.5.0.Homeodomain.0055	LHX1	SELEX	N
GM.5.0.Homeodomain.0055	Lhx4	SELEX	N
GM.5.0.Homeodomain.0055	Msx3	SELEX	N
GM.5.0.Homeodomain.0055	Prrx2	SELEX	N
GM.5.0.Homeodomain.0055	Shox2	SELEX	N
GM.5.0.Homeodomain.0055	Vsx1	SELEX	N
GM.5.0.Homeodomain.0055	EN1	HT-SELEX	N
GM.5.0.Homeodomain.0055	Prrx2	HT-SELEX	N
GM.5.0.Homeodomain.0055	ESX1	HT-SELEX	N
GM.5.0.Homeodomain.0055	LHX9	HT-SELEX	N
GM.5.0.Homeodomain.0055	LMX1A	HT-SELEX	N
GM.5.0.Homeodomain.0055	LMX1B	HT-SELEX	N
GM.5.0.Homeodomain.0055	Lhx4	HT-SELEX	N
GM.5.0.Homeodomain.0055	MSX2	HT-SELEX	N
GM.5.0.Homeodomain.0055	Msx3	HT-SELEX	N
GM.5.0.Homeodomain.0055	PRRX1	HT-SELEX	N
GM.5.0.Homeodomain.0055	RAX2	HT-SELEX	N
GM.5.0.Homeodomain.0055	RAX	HT-SELEX	N
GM.5.0.Homeodomain.0055	Shox2	HT-SELEX	N
GM.5.0.Homeodomain.0055	UNCX	HT-SELEX	N
GM.5.0.Homeodomain.0055	Dlx1	PBM	N
GM.5.0.Homeodomain.0055	Dlx3	PBM	N
GM.5.0.Homeodomain.0055	Dlx4	PBM	N
GM.5.0.Homeodomain.0055	DLX6	HT-SELEX	N
GM.5.0.Homeodomain.0055	Dlx2	HT-SELEX	N
GM.5.0.Homeodomain.0055	GBX1	HT-SELEX	N
GM.5.0.Homeodomain.0055	GBX2	HT-SELEX	N
GM.5.0.Homeodomain.0055	HESX1	HT-SELEX	N
GM.5.0.Homeodomain.0055	MSX1	HT-SELEX	N
GM.5.0.Homeodomain.0055	MSX2	HT-SELEX	N
GM.5.0.Homeodomain.0055	Msx3	HT-SELEX	N
GM.5.0.Homeodomain.0055	PRRX1	HT-SELEX	N
GM.5.0.Homeodomain.0055	PRRX2	HT-SELEX	N
GM.5.0.Homeodomain.0055	Prrx2	HT-SELEX	N
GM.5.0.Homeodomain.0055	RAXL1	HT-SELEX	N
GM.5.0.Homeodomain.0055	RAX	HT-SELEX	N
GM.5.0.Homeodomain.0055	SHOX	Unknown	N
GM.5.0.Homeodomain.0055	SHOX2	HT-SELEX	N
GM.5.0.Homeodomain.0055	Shox2	HT-SELEX	N
GM.5.0.Homeodomain.0055	SHOX	HT-SELEX	N
GM.5.0.Homeodomain.0055	UNCX	HT-SELEX	N
GM.5.0.Homeodomain.0055	Vsx1	HT-SELEX	N
GM.5.0.Unknown.0145	PBX3	ChIP-seq	N
GM.5.0.Unknown.0145	AL845464.3	ChIP-seq	N
GM.5.0.Unknown.0145	BX284686.1	ChIP-seq	N
GM.5.0.Unknown.0145	CR812478.2	ChIP-seq	N
GM.5.0.Unknown.0145	BX927239.6	ChIP-seq	N
GM.5.0.Unknown.0145	CR933878.8	ChIP-seq	N
GM.5.0.Unknown.0145	AL662830.5	ChIP-seq	N
GM.5.0.Unknown.0145	Pbx4	ChIP-seq	N
GM.5.0.Unknown.0145	Pbx2	ChIP-seq	N
GM.5.0.Unknown.0145	Pbx3	ChIP-seq	N
GM.5.0.Unknown.0145	FOS	ChIP-seq	N
GM.5.0.Unknown.0145	Fosb	ChIP-seq	N
GM.5.0.Unknown.0145	Fos	ChIP-seq	N
GM.5.0.Unknown.0145	Pbx3	ChIP-seq	N
GM.5.0.SMAD.0008	SMAD2	ChIP-seq	N
GM.5.0.SMAD.0008	SMAD4	ChIP-seq	N
GM.5.0.SMAD.0008	Smad4	ChIP-seq	N
GM.5.0.SMAD.0008	Smad4	SMiLE-seq	N
GM.5.0.SMAD.0008	SMAD3	Unknown	N
GM.5.0.SMAD.0008	Smad3	PBM	N
GM.5.0.SMAD.0008	SMAD4	Unknown	N
GM.5.0.SMAD.0008	SMAD	TRANSFAC	N
GM.5.0.Ets.0018	ELK3	HT-SELEX	N
GM.5.0.Ets.0018	Elk3	HT-SELEX	N
GM.5.0.Ets.0018	ELK4	HT-SELEX	N
GM.5.0.Ets.0018	ERF	HT-SELEX	N
GM.5.0.Ets.0018	ERG	HT-SELEX	N
GM.5.0.Ets.0018	ELK1	HT-SELEX	N
GM.5.0.Ets.0018	ETS1	HT-SELEX	N
GM.5.0.Ets.0018	GABPA	HT-SELEX	N
GM.5.0.Ets.0018	ETV1	HT-SELEX	N
GM.5.0.Ets.0018	ETV2	Unknown	N
GM.5.0.Ets.0018	ETV2	HT-SELEX	N
GM.5.0.Ets.0018	ETV3	HT-SELEX	N
GM.5.0.Ets.0018	ETV4	HT-SELEX	N
GM.5.0.Ets.0018	FLI1	HT-SELEX	N
GM.5.0.Ets.0018	Elk1	ChIP-seq	N
GM.5.0.Ets.0018	ENSG00000235187	B1H	N
GM.5.0.Ets.0018	Etv2	B1H	N
GM.5.0.Ets.0018	Ets2	B1H	N
GM.5.0.Ets.0018	Erf	B1H	N
GM.5.0.Ets.0018	ENSMUSG00000044690	B1H	N
GM.5.0.Ets.0018	Fev	B1H	N
GM.5.0.Ets.0018	ELK1	SELEX	N
GM.5.0.Ets.0018	Etv2	SELEX	N
GM.5.0.Ets.0018	Ets2	SELEX	N
GM.5.0.Ets.0018	Erf	SELEX	N
GM.5.0.Ets.0018	ENSMUSG00000044690	SELEX	N
GM.5.0.Ets.0018	Fev	SELEX	N
GM.5.0.Ets.0018	ELK3	SELEX	N
GM.5.0.Ets.0018	ELK4	SELEX	N
GM.5.0.Ets.0018	ENSG00000235187	SELEX	N
GM.5.0.Ets.0018	ERF	SELEX	N
GM.5.0.Ets.0018	ERG	SELEX	N
GM.5.0.Ets.0018	ETS1	SELEX	N
GM.5.0.Ets.0018	ETV1	SELEX	N
GM.5.0.Ets.0018	ETV2	SELEX	N
GM.5.0.Ets.0018	ETV3	SELEX	N
GM.5.0.Ets.0018	ETV4	SELEX	N
GM.5.0.Ets.0018	FLI1	SELEX	N
GM.5.0.Ets.0018	GABPA	SELEX	N
GM.5.0.Ets.0018	Elk3	SELEX	N
GM.5.0.Ets.0018	ELK1	ChIP-seq	N
GM.5.0.Ets.0018	Etv2	ChIP-seq	N
GM.5.0.Ets.0018	Ets2	ChIP-seq	N
GM.5.0.Ets.0018	Erf	ChIP-seq	N
GM.5.0.Ets.0018	ENSMUSG00000044690	ChIP-seq	N
GM.5.0.Ets.0018	Fev	ChIP-seq	N
GM.5.0.Ets.0018	ERG	ChIP-seq	N
GM.5.0.Ets.0018	ENSG00000235187	ChIP-seq	N
GM.5.0.Ets.0018	ELK1	HT-SELEX	N
GM.5.0.Ets.0018	ETS1	HT-SELEX	N
GM.5.0.Ets.0018	ERG	HT-SELEX	N
GM.5.0.Ets.0018	FLI1	HT-SELEX	N
GM.5.0.Ets.0018	ELK3	HT-SELEX	N
GM.5.0.Ets.0018	ERF	HT-SELEX	N
GM.5.0.Ets.0018	ETV1	HT-SELEX	N
GM.5.0.Ets.0018	ETV2	HT-SELEX	N
GM.5.0.Ets.0018	ETV3	HT-SELEX	N
GM.5.0.Ets.0018	ETV4	HT-SELEX	N
GM.5.0.Ets.0018	Elk4	ChIP-seq	N
GM.5.0.Nuclear_receptor.0064	FXR	ChIP-seq	N
GM.5.0.Nuclear_receptor.0064	NR1H4	ChIP-seq	N
GM.5.0.Nuclear_receptor.0064	NR1H3	ChIP-seq	N
GM.5.0.Nuclear_receptor.0064	Nr1h3	ChIP-seq	N
GM.5.0.Nuclear_receptor.0064	Nr1h4	ChIP-seq	N
GM.5.0.Nuclear_receptor.0064	Nr1h5	ChIP-seq	N
GM.5.0.Nuclear_receptor.0064	NR1A4	SMiLE-seq	N
GM.5.0.Nuclear_receptor.0064	RXRA	SMiLE-seq	N
GM.5.0.Nuclear_receptor.0064	NR4A2	SMiLE-seq	N
GM.5.0.C2H2_ZF.0028	Scrt1	B1H	N
GM.5.0.C2H2_ZF.0028	Snai2	B1H	N
GM.5.0.C2H2_ZF.0028	ASCL2	B1H	N
GM.5.0.C2H2_ZF.0028	Myf5	B1H	N
GM.5.0.C2H2_ZF.0028	SNAI2	SELEX	N
GM.5.0.C2H2_ZF.0028	Snai2	SELEX	N
GM.5.0.C2H2_ZF.0028	SNAI2	HT-SELEX	N
GM.5.0.C2H2_ZF.0028	SNAI2	HT-SELEX	N
GM.5.0.C2H2_ZF.0028	SNAI2	ChIP-seq	N
GM.5.0.C2H2_ZF.0028	Snai2	ChIP-seq	N
GM.5.0.Nuclear_receptor.0052	NR1D2	B1H	N
GM.5.0.Nuclear_receptor.0052	Nr1d1	B1H	N
GM.5.0.Nuclear_receptor.0052	Nr1d2	B1H	N
GM.5.0.Nuclear_receptor.0052	Rorc	B1H	N
GM.5.0.Nuclear_receptor.0052	RORB	SMiLE-seq	N
GM.5.0.Nuclear_receptor.0052	RORC	SMiLE-seq	N
GM.5.0.C2H2_ZF.0277	ELF1	ChIP-seq	N
GM.5.0.C2H2_ZF.0277	ELK4	ChIP-seq	N
GM.5.0.C2H2_ZF.0277	GABPA	ChIP-seq	N
GM.5.0.C2H2_ZF.0277	ZBTB7A	ChIP-seq	N
GM.5.0.SMAD.0003	E2F2	HT-SELEX	N
GM.5.0.SMAD.0003	E2F3	HT-SELEX	N
GM.5.0.SMAD.0003	E2F1	HT-SELEX	N
GM.5.0.SMAD.0003	E2F4	HT-SELEX	N
GM.5.0.SMAD.0003	E2F1	SELEX	N
GM.5.0.SMAD.0003	E2f1	SELEX	N
GM.5.0.SMAD.0003	E2F2	SELEX	N
GM.5.0.SMAD.0003	E2F3	SELEX	N
GM.5.0.SMAD.0003	E2F4	SELEX	N
GM.5.0.SMAD.0003	E2f4	SELEX	N
GM.5.0.SMAD.0003	E2f5	SELEX	N
GM.5.0.SMAD.0003	E2F1	HT-SELEX	N
GM.5.0.Nuclear_receptor.0137	NR2E1	SELEX	N
GM.5.0.Nuclear_receptor.0137	Nr2e1	SELEX	N
GM.5.0.Nuclear_receptor.0137	Nr2e1	HT-SELEX	N
GM.5.0.Nuclear_receptor.0137	NR2E1	Unknown	N
GM.5.0.Nuclear_receptor.0137	NR2E1	HT-SELEX	N
GM.5.0.Nuclear_receptor.0137	Nr2e1	HT-SELEX	N
GM.5.0.Unknown.0154	RUNX2	SELEX	N
GM.5.0.Unknown.0154	ENSG00000250096	SELEX	N
GM.5.0.Unknown.0154	Runx2	SELEX	N
GM.5.0.Unknown.0154	Runx3	SELEX	N
GM.5.0.Unknown.0154	RUNX3	SELEX	N
GM.5.0.Unknown.0154	RUNX1	ChIP-seq	N
GM.5.0.Unknown.0154	RUNX2	ChIP-seq	N
GM.5.0.Unknown.0154	ENSG00000250096	ChIP-seq	N
GM.5.0.Unknown.0154	Runx2	ChIP-seq	N
GM.5.0.Unknown.0154	Runx3	ChIP-seq	N
GM.5.0.Unknown.0154	RUNX2	HT-SELEX	N
GM.5.0.Unknown.0154	RUNX3	HT-SELEX	N
GM.5.0.Unknown.0154	RUNX1	TRANSFAC	N
GM.5.0.Unknown.0154	RUNX2	HT-SELEX	N
GM.5.0.Unknown.0154	RUNX3	HT-SELEX	N
GM.5.0.Unknown.0154	RUNX	TRANSFAC	N
GM.5.0.Unknown.0079	KLF5	ChIP-seq	N
GM.5.0.Unknown.0079	IRF1	ChIP-seq	N
GM.5.0.Unknown.0079	KLF12	ChIP-seq	N
GM.5.0.Unknown.0079	Klf7	PBM	N
GM.5.0.Unknown.0079	SP7	JASPAR	N
GM.5.0.Unknown.0079	SP1	JASPAR	N
GM.5.0.Unknown.0079	SP6	JASPAR	N
GM.5.0.Unknown.0079	SP5	JASPAR	N
GM.5.0.Unknown.0079	SP9	JASPAR	N
GM.5.0.Unknown.0079	Sp2	JASPAR	N
GM.5.0.Unknown.0079	Sp3	JASPAR	N
GM.5.0.Unknown.0079	Sp6	JASPAR	N
GM.5.0.Unknown.0079	Sp8	JASPAR	N
GM.5.0.Unknown.0079	Sp7	JASPAR	N
GM.5.0.Unknown.0079	Sp9	JASPAR	N
GM.5.0.Unknown.0079	Sp5	JASPAR	N
GM.5.0.Unknown.0079	SP2	JASPAR	N
GM.5.0.Unknown.0079	SP7	Transfac	N
GM.5.0.Unknown.0079	SP1	Transfac	N
GM.5.0.Unknown.0079	SP6	Transfac	N
GM.5.0.Unknown.0079	SP5	Transfac	N
GM.5.0.Unknown.0079	SP9	Transfac	N
GM.5.0.Unknown.0079	Sp2	Transfac	N
GM.5.0.Unknown.0079	Sp3	Transfac	N
GM.5.0.Unknown.0079	Sp6	Transfac	N
GM.5.0.Unknown.0079	Sp8	Transfac	N
GM.5.0.Unknown.0079	Sp7	Transfac	N
GM.5.0.Unknown.0079	Sp9	Transfac	N
GM.5.0.Unknown.0079	Sp5	Transfac	N
GM.5.0.Unknown.0079	SP7	SELEX	N
GM.5.0.Unknown.0079	SP1	SELEX	N
GM.5.0.Unknown.0079	SP6	SELEX	N
GM.5.0.Unknown.0079	SP5	SELEX	N
GM.5.0.Unknown.0079	SP9	SELEX	N
GM.5.0.Unknown.0079	Sp2	SELEX	N
GM.5.0.Unknown.0079	Sp3	SELEX	N
GM.5.0.Unknown.0079	Sp6	SELEX	N
GM.5.0.Unknown.0079	Sp8	SELEX	N
GM.5.0.Unknown.0079	Sp7	SELEX	N
GM.5.0.Unknown.0079	Sp9	SELEX	N
GM.5.0.Unknown.0079	Sp5	SELEX	N
GM.5.0.Unknown.0079	KLF7	ChIP-seq	N
GM.5.0.Unknown.0079	KLF4	ChIP-seq	N
GM.5.0.Unknown.0079	Klf6	ChIP-seq	N
GM.5.0.Unknown.0079	Klf5	ChIP-seq	N
GM.5.0.Unknown.0079	Klf3	ChIP-seq	N
GM.5.0.Unknown.0079	Klf2	ChIP-seq	N
GM.5.0.Unknown.0079	SP7	ChIP-seq	N
GM.5.0.Unknown.0079	SP1	ChIP-seq	N
GM.5.0.Unknown.0079	SP6	ChIP-seq	N
GM.5.0.Unknown.0079	SP5	ChIP-seq	N
GM.5.0.Unknown.0079	SP9	ChIP-seq	N
GM.5.0.Unknown.0079	Sp2	ChIP-seq	N
GM.5.0.Unknown.0079	Sp3	ChIP-seq	N
GM.5.0.Unknown.0079	Sp6	ChIP-seq	N
GM.5.0.Unknown.0079	Sp8	ChIP-seq	N
GM.5.0.Unknown.0079	Sp7	ChIP-seq	N
GM.5.0.Unknown.0079	Sp9	ChIP-seq	N
GM.5.0.Unknown.0079	Sp5	ChIP-seq	N
GM.5.0.Unknown.0079	SP3	ChIP-seq	N
GM.5.0.Unknown.0079	SP2	ChIP-seq	N
GM.5.0.Unknown.0079	SP1	Unknown	N
GM.5.0.Unknown.0079	SP1	ChIP-seq	N
GM.5.0.Unknown.0079	SP2	ChIP-seq	N
GM.5.0.Unknown.0079	SP1	TRANSFAC	N
GM.5.0.Unknown.0079	SP1	HT-SELEX	N
GM.5.0.Unknown.0079	SP3	Unknown	N
GM.5.0.Unknown.0079	Sp3	ChIP-seq	N
GM.5.0.Unknown.0079	TBP	ChIP-seq	N
GM.5.0.Unknown.0079	PBX3	ChIP-seq	N
GM.5.0.Unknown.0079	THAP1	ChIP-seq	N
GM.5.0.Myb_SANT.0009	GMEB1	Unknown	N
GM.5.0.Myb_SANT.0009	Gmeb1	PBM	N
GM.5.0.Myb_SANT.0009	GMEB2	Unknown	N
GM.5.0.Myb_SANT.0009	GMEB2	HT-SELEX	N
GM.5.0.Myb_SANT.0009	GMEB2	SELEX	N
GM.5.0.Myb_SANT.0009	Gmeb1	PBM	N
GM.5.0.Myb_SANT.0009	GMEB2	HT-SELEX	N
GM.5.0.bHLH.0067	Eomes	ChIP-seq	N
GM.5.0.bHLH.0067	T	ChIP-seq	N
GM.5.0.Homeodomain.0175	Dobox4	PBM	N
GM.5.0.Homeodomain.0175	Six3	PBM	N
GM.5.0.Homeodomain.0175	Six6	PBM	N
GM.5.0.Homeodomain.0175	Six1	PBM	N
GM.5.0.Homeodomain.0175	Six2	PBM	N
GM.5.0.Homeodomain.0175	Six3	PBM	N
GM.5.0.GCM.0002	Gcm1	PBM	N
GM.5.0.GCM.0002	GCM1	HT-SELEX	N
GM.5.0.GCM.0002	GCM2	Unknown	N
GM.5.0.GCM.0002	GCM2	HT-SELEX	N
GM.5.0.GCM.0002	Gcm2	PBM	N
GM.5.0.GCM.0002	GCM1	PBM	N
GM.5.0.GCM.0002	Gcm1	PBM	N
GM.5.0.GCM.0002	GCM1	SELEX	N
GM.5.0.GCM.0002	Gcm2	SELEX	N
GM.5.0.GCM.0002	GCM2	SELEX	N
GM.5.0.GCM.0002	GCM1	HT-SELEX	N
GM.5.0.GCM.0002	GCM2	HT-SELEX	N
GM.5.0.Unknown.0032	POU1F1	SELEX	N
GM.5.0.Unknown.0032	POU3F1	SELEX	N
GM.5.0.Unknown.0032	POU3F2	SELEX	N
GM.5.0.Unknown.0032	POU3F3	SELEX	N
GM.5.0.Unknown.0032	POU3F4	SELEX	N
GM.5.0.Unknown.0032	AL773544.1	SELEX	N
GM.5.0.Unknown.0032	CR388229.2	SELEX	N
GM.5.0.Unknown.0032	AL662833.4	SELEX	N
GM.5.0.Unknown.0032	CR759815.4	SELEX	N
GM.5.0.Unknown.0032	BX088580.2	SELEX	N
GM.5.0.Unknown.0032	POU4F1	SELEX	N
