Chrom	Start	End	region_61393	X0.0	X.	X8443946.1	X8444147.1	X0	X1	X201	X8443938	cluster_1	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	transcriptId	distanceToTSS	geneName	geneId
chr11	24085457	24085658	region_25738	0	+	24085457	24085658	0	1	201	24085455	cluster_1	Exon (ENSMUST00000000881/ENSMUSG00000000861, exon 2 of 5)	11	24080670	24173558	92889	1	ENSMUST00000118955	4788	ENSMUSG00000000861	ENSMUSG00000000861
chr11	24082789	24082990	region_25735	0	+	24082789	24082990	0	1	201	24082787	cluster_1	Promoter (2-3kb)	11	24080670	24173558	92889	1	ENSMUST00000118955	2120	ENSMUSG00000000861	ENSMUSG00000000861
chr11	24078947	24079148	region_25731	0	+	24078947	24079148	0	1	201	24078945	cluster_1	Promoter (<=1kb)	11	24078173	24168429	90257	1	ENSMUST00000109514	775	ENSMUSG00000000861	ENSMUSG00000000861
chr11	24083218	24083419	region_25736	0	+	24083218	24083419	0	1	201	24083216	cluster_1	Promoter (2-3kb)	11	24080670	24173558	92889	1	ENSMUST00000118955	2549	ENSMUSG00000000861	ENSMUSG00000000861
chr11	24084619	24084820	region_25737	0	+	24084619	24084820	0	1	201	24084617	cluster_1	Intron (ENSMUST00000000881/ENSMUSG00000000861, intron 1 of 4)	11	24080670	24173558	92889	1	ENSMUST00000118955	3950	ENSMUSG00000000861	ENSMUSG00000000861
chr2	154603856	154604057	region_107566	0	+	154603856	154604057	0	1	201	154603855	cluster_1	Promoter (<=1kb)	2	154585758	154603708	17951	2	ENSMUST00000000896	-149	ENSMUSG00000000876	ENSMUSG00000000876
chrX	100767442	100767643	region_186531	0	+	100767442	100767643	0	1	201	100767441	cluster_1	Promoter (<=1kb)	20	100767722	100818406	50685	1	ENSMUST00000000901	-79	ENSMUSG00000000881	ENSMUSG00000000881
chrX	100768054	100768255	region_186532	0	+	100768054	100768255	0	1	201	100768053	cluster_1	Promoter (<=1kb)	20	100767995	100818410	50416	1	ENSMUST00000147863	60	ENSMUSG00000000881	ENSMUSG00000000881
chr16	18498544	18498745	region_70327	0	+	18498544	18498745	0	1	201	18498543	cluster_1	Promoter (<=1kb)	16	18498768	18566679	67912	1	ENSMUST00000167778	-23	ENSMUSG00000000884	ENSMUSG00000000884
chr10	75921670	75921871	region_20037	0	+	75921670	75921871	0	1	201	75921663	cluster_1	Promoter (<=1kb)	10	75896769	75921617	24849	2	ENSMUST00000000925	-54	ENSMUSG00000000902	ENSMUSG00000000902
chr10	75922161	75922362	region_20038	0	+	75922161	75922362	0	1	201	75922154	cluster_1	Promoter (<=1kb)	10	75896769	75921617	24849	2	ENSMUST00000000925	-545	ENSMUSG00000000902	ENSMUSG00000000902
chr5	123974983	123975184	region_141238	0	+	123974983	123975184	0	1	201	123974982	cluster_1	Promoter (1-2kb)	5	123973628	124003211	29584	1	ENSMUST00000000939	1356	ENSMUSG00000000915	ENSMUSG00000000915
chr5	135369766	135369967	region_142358	0	+	135369766	135369967	0	1	201	135369765	cluster_1	Promoter (<=1kb)	5	135369953	135376798	6846	1	ENSMUST00000000940	0	ENSMUSG00000000916	ENSMUSG00000000916
chr7	60005243	60005444	region_157479	0	+	60005243	60005444	0	1	201	60005237	cluster_1	Promoter (<=1kb)	7	59982495	60005111	22617	2	ENSMUST00000059305	-133	ENSMUSG00000000948	ENSMUSG00000000948
chr14	54360678	54360879	region_55837	0	+	54360678	54360879	0	1	201	54360673	cluster_1	Promoter (<=1kb)	14	54360841	54369669	8829	1	ENSMUST00000000985	0	ENSMUSG00000000959	ENSMUSG00000000959
chr11	83753719	83753920	region_31295	0	+	83753719	83753920	0	1	201	83753711	cluster_1	Promoter (<=1kb)	11	83753714	83782021	28308	1	ENSMUST00000125831	6	ENSMUSG00000000976	ENSMUSG00000000976
chr3	90475941	90476142	region_115899	0	+	90475941	90476142	0	1	201	90475932	cluster_1	Promoter (<=1kb)	3	90476201	90488379	12179	1	ENSMUST00000001042	-59	ENSMUSG00000001016	ENSMUSG00000001016
chr3	90509445	90509646	region_115901	0	+	90509445	90509646	0	1	201	90509436	cluster_1	Promoter (<=1kb)	3	90498956	90509450	10495	2	ENSMUST00000107343	0	ENSMUSG00000001017	ENSMUSG00000001017
chr3	90490863	90491064	region_115900	0	+	90490863	90491064	0	1	201	90490854	cluster_1	Promoter (<=1kb)	3	90488370	90490993	2624	2	ENSMUST00000138496	0	ENSMUSG00000001018	ENSMUSG00000001018
chr11	61493842	61494043	region_29063	0	+	61493842	61494043	0	1	201	61493836	cluster_1	Promoter (<=1kb)	11	61491302	61493705	2404	2	ENSMUST00000126495	-138	ENSMUSG00000001034	ENSMUSG00000001034
chr11	61493580	61493781	region_29062	0	+	61493580	61493781	0	1	201	61493574	cluster_1	Promoter (<=1kb)	11	61491302	61493705	2404	2	ENSMUST00000126495	0	ENSMUSG00000001034	ENSMUSG00000001034
chr11	61578752	61578953	region_29076	0	+	61578752	61578953	0	1	201	61578746	cluster_1	Promoter (<=1kb)	11	61546506	61579658	33153	2	ENSMUST00000147501	705	ENSMUSG00000001036	ENSMUSG00000001036
chr11	61578188	61578389	region_29075	0	+	61578188	61578389	0	1	201	61578182	cluster_1	Promoter (1-2kb)	11	61546506	61579658	33153	2	ENSMUST00000147501	1269	ENSMUSG00000001036	ENSMUSG00000001036
chr11	61505102	61505303	region_29065	0	+	61505102	61505303	0	1	201	61505096	cluster_1	Promoter (<=1kb)	11	61505144	61512931	7788	1	ENSMUST00000102657	0	ENSMUSG00000001039	ENSMUSG00000001039
chr11	51650613	51650814	region_28058	0	+	51650613	51650814	0	1	201	51650608	cluster_1	Promoter (<=1kb)	11	51645619	51650820	5202	2	ENSMUST00000142721	6	ENSMUSG00000001053	ENSMUSG00000001053
chr11	51635798	51635999	region_28055	0	+	51635798	51635999	0	1	201	51635793	cluster_1	Promoter (<=1kb)	11	51623673	51635896	12224	2	ENSMUST00000001081	0	ENSMUSG00000001054	ENSMUSG00000001054
chr11	51619821	51620022	region_28052	0	+	51619821	51620022	0	1	201	51619816	cluster_1	Promoter (<=1kb)	11	51619771	51623429	3659	1	ENSMUST00000001083	51	ENSMUSG00000001056	ENSMUSG00000001056
chr8	123254214	123254415	region_173859	0	+	123254214	123254415	0	1	201	123254213	cluster_1	Promoter (<=1kb)	8	123242356	123254222	11867	2	ENSMUST00000149490	0	ENSMUSG00000001062	ENSMUSG00000001062
chr8	123254879	123255080	region_173860	0	+	123254879	123255080	0	1	201	123254878	cluster_1	Promoter (<=1kb)	8	123254686	123265070	10385	1	ENSMUST00000154450	194	ENSMUSG00000001065	ENSMUSG00000001065
chr5	34636532	34636733	region_134623	0	+	34636532	34636733	0	1	201	34636529	cluster_1	Promoter (<=1kb)	5	34635613	34636535	923	2	ENSMUST00000138212	0	ENSMUSG00000001082	ENSMUSG00000001082
chr4	136470607	136470808	region_130849	0	+	136470607	136470808	0	1	201	136470606	cluster_1	Promoter (<=1kb)	4	136469850	136540667	70818	1	ENSMUST00000129230	758	ENSMUSG00000001089	ENSMUSG00000001089
chr11	78512452	78512653	region_30810	0	+	78512452	78512653	0	1	201	78512445	cluster_1	Promoter (<=1kb)	11	78512416	78522171	9756	1	ENSMUST00000133601	37	ENSMUSG00000001100	ENSMUSG00000001100
chr10	76962273	76962474	region_20117	0	+	76962273	76962474	0	1	201	76962266	cluster_1	Promoter (<=1kb)	10	76761860	76961887	200028	2	ENSMUST00000105411	-387	ENSMUSG00000001120	ENSMUSG00000001120
chrX	20798022	20798223	region_184972	0	+	20798022	20798223	0	1	201	20798020	cluster_1	Promoter (<=1kb)	20	20797814	20860497	62684	1	ENSMUST00000136451	209	ENSMUSG00000001127	ENSMUSG00000001127
chrX	20961854	20962055	region_184983	0	+	20961854	20962055	0	1	201	20961852	cluster_1	Promoter (<=1kb)	20	20941722	20961991	20270	2	ENSMUST00000129899	0	ENSMUSG00000001134	ENSMUSG00000001134
chr1	36511649	36511850	region_2065	0	+	36511649	36511850	0	1	201	36511646	cluster_1	Promoter (<=1kb)	1	36511867	36528237	16371	1	ENSMUST00000001166	-17	ENSMUSG00000001138	ENSMUSG00000001138
chr10	76468829	76469030	region_20074	0	+	76468829	76469030	0	1	201	76468822	cluster_1	Promoter (<=1kb)	10	76468971	76515856	46886	1	ENSMUST00000170795	0	ENSMUSG00000001150	ENSMUSG00000001150
chr10	76442419	76442620	region_20072	0	+	76442419	76442620	0	1	201	76442412	cluster_1	Promoter (<=1kb)	10	76351254	76442912	91659	2	ENSMUST00000001179	292	ENSMUSG00000001151	ENSMUSG00000001151
chr6	86684378	86684579	region_149585	0	+	86684378	86684579	0	1	201	86684370	cluster_1	Promoter (<=1kb)	6	86675405	86684491	9087	2	ENSMUST00000131674	0	ENSMUSG00000001158	ENSMUSG00000001158
chr5	120812273	120812474	region_140854	0	+	120812273	120812474	0	1	201	120812272	cluster_1	Promoter (<=1kb)	5	120803004	120812488	9485	2	ENSMUST00000125547	14	ENSMUSG00000001166	ENSMUSG00000001166
chr12	100200824	100201025	region_42114	0	+	100200824	100201025	0	1	201	100200823	cluster_1	Promoter (<=1kb)	12	100200144	100209806	9663	1	ENSMUST00000001204	681	ENSMUSG00000001175	ENSMUSG00000001175
chr12	100202062	100202263	region_42115	0	+	100202062	100202263	0	1	201	100202061	cluster_1	Promoter (1-2kb)	12	100200144	100209806	9663	1	ENSMUST00000001204	1919	ENSMUSG00000001175	ENSMUSG00000001175
chr12	100199606	100199807	region_42113	0	+	100199606	100199807	0	1	201	100199605	cluster_1	Promoter (<=1kb)	12	100199529	100203937	4409	1	ENSMUST00000153524	78	ENSMUSG00000001175	ENSMUSG00000001175
chr17	56139696	56139897	region_80222	0	+	56139696	56139897	0	1	201	56139691	cluster_1	Promoter (<=1kb)	17	56123085	56140343	17259	2	ENSMUST00000001256	446	ENSMUSG00000001227	ENSMUSG00000001227
chr17	56142367	56142568	region_80225	0	+	56142367	56142568	0	1	201	56142362	cluster_1	Promoter (2-3kb)	17	56123085	56140343	17259	2	ENSMUST00000001256	-2025	ENSMUSG00000001227	ENSMUSG00000001227
chr17	56139018	56139219	region_80221	0	+	56139018	56139219	0	1	201	56139013	cluster_1	Promoter (1-2kb)	17	56123085	56140343	17259	2	ENSMUST00000001256	1124	ENSMUSG00000001227	ENSMUSG00000001227
chr17	56140400	56140601	region_80223	0	+	56140400	56140601	0	1	201	56140395	cluster_1	Promoter (<=1kb)	17	56123085	56140343	17259	2	ENSMUST00000001256	-58	ENSMUSG00000001227	ENSMUSG00000001227
chr17	56304205	56304406	region_80245	0	+	56304205	56304406	0	1	201	56304200	cluster_1	Promoter (<=1kb)	17	56304313	56323486	19174	1	ENSMUST00000113035	0	ENSMUSG00000001228	ENSMUSG00000001228
chr17	56218328	56218529	region_80230	0	+	56218328	56218529	0	1	201	56218323	cluster_1	Promoter (<=1kb)	17	56186682	56218889	32208	2	ENSMUST00000038794	360	ENSMUSG00000001229	ENSMUSG00000001229
chr17	56219012	56219213	region_80231	0	+	56219012	56219213	0	1	201	56219007	cluster_1	Promoter (<=1kb)	17	56186682	56218889	32208	2	ENSMUST00000038794	-124	ENSMUSG00000001229	ENSMUSG00000001229
chr7	31149620	31149821	region_155790	0	+	31149620	31149821	0	1	201	31149617	cluster_1	Promoter (1-2kb)	7	31130127	31151014	20888	2	ENSMUST00000085636	1193	ENSMUSG00000001248	ENSMUSG00000001248
chr7	31151517	31151718	region_155794	0	+	31151517	31151718	0	1	201	31151514	cluster_1	Promoter (<=1kb)	7	31130127	31151050	20924	2	ENSMUST00000001280	-468	ENSMUSG00000001248	ENSMUSG00000001248
chr7	31151166	31151367	region_155793	0	+	31151166	31151367	0	1	201	31151163	cluster_1	Promoter (<=1kb)	7	31130127	31151050	20924	2	ENSMUST00000001280	-117	ENSMUSG00000001248	ENSMUSG00000001248
chr5	70842422	70842623	region_137107	0	+	70842422	70842623	0	1	201	70842415	cluster_1	Promoter (<=1kb)	5	70751047	70842617	91571	2	ENSMUST00000031119	0	ENSMUSG00000001260	ENSMUSG00000001260
chr5	70842977	70843178	region_137108	0	+	70842977	70843178	0	1	201	70842970	cluster_1	Promoter (<=1kb)	5	70751047	70842617	91571	2	ENSMUST00000031119	-361	ENSMUSG00000001260	ENSMUSG00000001260
chr12	111669033	111669234	region_43191	0	+	111669033	111669234	0	1	201	111669032	cluster_1	Downstream (<1kb)	12	111669355	111672338	2984	2	ENSMUST00000001304	3104	ENSMUSG00000001270	ENSMUSG00000001270
chr12	111671994	111672195	region_43194	0	+	111671994	111672195	0	1	201	111671993	cluster_1	Promoter (<=1kb)	12	111669355	111672338	2984	2	ENSMUST00000001304	143	ENSMUSG00000001270	ENSMUSG00000001270
chr12	111670426	111670627	region_43193	0	+	111670426	111670627	0	1	201	111670425	cluster_1	Promoter (1-2kb)	12	111669355	111672338	2984	2	ENSMUST00000001304	1711	ENSMUSG00000001270	ENSMUSG00000001270
chr12	111669709	111669910	region_43192	0	+	111669709	111669910	0	1	201	111669708	cluster_1	Promoter (2-3kb)	12	111669355	111672338	2984	2	ENSMUST00000001304	2428	ENSMUSG00000001270	ENSMUSG00000001270
chr12	111668567	111668768	region_43190	0	+	111668567	111668768	0	1	201	111668566	cluster_1	Downstream (<1kb)	12	111669355	111672338	2984	2	ENSMUST00000001304	3570	ENSMUSG00000001270	ENSMUSG00000001270
chr15	102405082	102405283	region_68942	0	+	102405082	102405283	0	1	201	102405081	cluster_1	Promoter (<=1kb)	15	102406143	102408235	2093	1	ENSMUST00000170884	-860	ENSMUSG00000001280	ENSMUSG00000001280
chr15	102246036	102246237	region_68929	0	+	102246036	102246237	0	1	201	102246035	cluster_1	Promoter (<=1kb)	15	102234940	102246500	11561	2	ENSMUST00000063339	263	ENSMUSG00000001288	ENSMUSG00000001288
chr15	102246528	102246729	region_68930	0	+	102246528	102246729	0	1	201	102246527	cluster_1	Promoter (<=1kb)	15	102234940	102246500	11561	2	ENSMUST00000063339	-29	ENSMUSG00000001288	ENSMUSG00000001288
chr15	102326050	102326251	region_68937	0	+	102326050	102326251	0	1	201	102326049	cluster_1	Promoter (<=1kb)	15	102326116	102331873	5758	1	ENSMUST00000166658	0	ENSMUSG00000001289	ENSMUSG00000001289
chr8	8658057	8658258	region_164930	0	+	8658057	8658258	0	1	201	8658049	cluster_1	Promoter (2-3kb)	8	8617434	8660773	43340	2	ENSMUST00000001319	2515	ENSMUSG00000001300	ENSMUSG00000001300
chr8	8655197	8655398	region_164927	0	+	8655197	8655398	0	1	201	8655189	cluster_1	Intron (ENSMUST00000001319/ENSMUSG00000001300, intron 1 of 4)	8	8617434	8660773	43340	2	ENSMUST00000001319	5375	ENSMUSG00000001300	ENSMUSG00000001300
chr8	8658848	8659049	region_164931	0	+	8658848	8659049	0	1	201	8658840	cluster_1	Promoter (1-2kb)	8	8617434	8660773	43340	2	ENSMUST00000001319	1724	ENSMUSG00000001300	ENSMUSG00000001300
chr8	8656764	8656965	region_164929	0	+	8656764	8656965	0	1	201	8656756	cluster_1	Intron (ENSMUST00000001319/ENSMUSG00000001300, intron 1 of 4)	8	8617434	8660773	43340	2	ENSMUST00000001319	3808	ENSMUSG00000001300	ENSMUSG00000001300
chr8	8660048	8660249	region_164932	0	+	8660048	8660249	0	1	201	8660040	cluster_1	Promoter (<=1kb)	8	8617434	8660773	43340	2	ENSMUST00000001319	524	ENSMUSG00000001300	ENSMUSG00000001300
chr1	186748592	186748793	region_13838	0	+	186748592	186748793	0	1	201	186748591	cluster_1	Promoter (<=1kb)	1	186721092	186749325	28234	2	ENSMUST00000162336	532	ENSMUSG00000001305	ENSMUSG00000001305
chr1	186749339	186749540	region_13839	0	+	186749339	186749540	0	1	201	186749338	cluster_1	Promoter (<=1kb)	1	186720978	186749358	28381	2	ENSMUST00000001339	0	ENSMUSG00000001305	ENSMUSG00000001305
chr11	101467869	101468070	region_32869	0	+	101467869	101468070	0	1	201	101467868	cluster_1	Promoter (<=1kb)	11	101468175	101471853	3679	1	ENSMUST00000001347	-105	ENSMUSG00000001313	ENSMUSG00000001313
chr11	101465664	101465865	region_32868	0	+	101465664	101465865	0	1	201	101465663	cluster_1	Promoter (<=1kb)	11	101465484	101471105	5622	1	ENSMUST00000134980	181	ENSMUSG00000001313	ENSMUSG00000001313
chr11	74925478	74925679	region_30354	0	+	74925478	74925679	0	1	201	74925471	cluster_1	Promoter (<=1kb)	11	74906509	74925675	19167	2	ENSMUST00000127499	0	ENSMUSG00000001323	ENSMUSG00000001323
chr11	74925805	74926006	region_30355	0	+	74925805	74926006	0	1	201	74925798	cluster_1	Promoter (<=1kb)	11	74906799	74925948	19150	2	ENSMUST00000121738	0	ENSMUSG00000001323	ENSMUSG00000001323
chr9	78109026	78109227	region_180783	0	+	78109026	78109227	0	1	201	78109019	cluster_1	Promoter (<=1kb)	9	78081502	78109065	27564	2	ENSMUST00000001402	0	ENSMUSG00000001366	ENSMUSG00000001366
chr6	3498329	3498530	region_143735	0	+	3498329	3498530	0	1	201	3498326	cluster_1	Promoter (<=1kb)	6	3498382	3603315	104934	1	ENSMUST00000001412	0	ENSMUSG00000001376	ENSMUSG00000001376
chr18	36679002	36679203	region_85693	0	+	36679002	36679203	0	1	201	36678999	cluster_1	Promoter (<=1kb)	18	36671160	36679366	8207	2	ENSMUST00000001415	163	ENSMUSG00000001379	ENSMUSG00000001379
chr18	36793749	36793950	region_85708	0	+	36793749	36793950	0	1	201	36793746	cluster_1	Promoter (<=1kb)	18	36793923	36799660	5738	1	ENSMUST00000001419	0	ENSMUSG00000001383	ENSMUSG00000001383
chr3	88336042	88336243	region_115650	0	+	88336042	88336243	0	1	201	88336034	cluster_1	Promoter (<=1kb)	3	88336260	88362337	26078	1	ENSMUST00000001451	-17	ENSMUSG00000001415	ENSMUSG00000001415
chr3	88142031	88142232	region_115621	0	+	88142031	88142232	0	1	201	88142023	cluster_1	Promoter (<=1kb)	3	88142372	88172086	29715	1	ENSMUST00000001455	-140	ENSMUSG00000001419	ENSMUSG00000001419
chr3	88177800	88178001	region_115627	0	+	88177800	88178001	0	1	201	88177792	cluster_1	Distal Intergenic	3	88168252	88168906	655	1	ENSMUST00000152861	9549	ENSMUSG00000001419	ENSMUSG00000001419
chr3	88138719	88138920	region_115619	0	+	88138719	88138920	0	1	201	88138711	cluster_1	Distal Intergenic	3	88142372	88172086	29715	1	ENSMUST00000001455	-3452	ENSMUSG00000001419	ENSMUSG00000001419
chr3	88137911	88138112	region_115618	0	+	88137911	88138112	0	1	201	88137903	cluster_1	Distal Intergenic	3	88142372	88172086	29715	1	ENSMUST00000001455	-4260	ENSMUSG00000001419	ENSMUSG00000001419
chr6	28480152	28480353	region_145166	0	+	28480152	28480353	0	1	201	28480150	cluster_1	Promoter (<=1kb)	6	28480348	28877723	397376	1	ENSMUST00000164915	0	ENSMUSG00000001424	ENSMUSG00000001424
chr10	77033814	77034015	region_20125	0	+	77033814	77034015	0	1	201	77033807	cluster_1	Promoter (<=1kb)	10	77033319	77042330	9012	1	ENSMUST00000132984	496	ENSMUSG00000001436	ENSMUSG00000001436
chr11	97187845	97188046	region_32368	0	+	97187845	97188046	0	1	201	97187836	cluster_1	Promoter (<=1kb)	11	97159714	97187881	28168	2	ENSMUST00000001479	0	ENSMUSG00000001440	ENSMUSG00000001440
chr11	97041379	97041580	region_32354	0	+	97041379	97041580	0	1	201	97041370	cluster_1	Promoter (<=1kb)	11	97041560	97049213	7654	1	ENSMUST00000001485	0	ENSMUSG00000001445	ENSMUSG00000001445
chr5	4104860	4105061	region_132530	0	+	4104860	4105061	0	1	201	4104856	cluster_1	Promoter (<=1kb)	5	4081145	4104746	23602	2	ENSMUST00000001507	-115	ENSMUSG00000001467	ENSMUSG00000001467
chr8	123373732	123373933	region_173867	0	+	123373732	123373933	0	1	201	123373731	cluster_1	Promoter (<=1kb)	8	123373824	123401892	28069	1	ENSMUST00000057934	0	ENSMUSG00000001472	ENSMUSG00000001472
chr8	123442969	123443170	region_173877	0	+	123442969	123443170	0	1	201	123442968	cluster_1	Promoter (<=1kb)	8	123442986	123460515	17530	1	ENSMUST00000093049	0	ENSMUSG00000001482	ENSMUSG00000001482
chr12	56696109	56696310	region_38798	0	+	56696109	56696310	0	1	201	56696104	cluster_1	Promoter (<=1kb)	12	56695729	56710346	14618	1	ENSMUST00000152848	381	ENSMUSG00000001497	ENSMUSG00000001497
chr13	72639830	72640031	region_48839	0	+	72639830	72640031	0	1	201	72639823	cluster_1	Distal Intergenic	13	72632597	72633772	1176	1	ENSMUST00000172353	7234	ENSMUSG00000001504	ENSMUSG00000001504
chr11	94937335	94937536	region_32157	0	+	94937335	94937536	0	1	201	94937326	cluster_1	Promoter (<=1kb)	11	94937686	94938103	418	1	ENSMUST00000139974	-150	ENSMUSG00000001506	ENSMUSG00000001506
chr11	95077086	95077287	region_32177	0	+	95077086	95077287	0	1	201	95077077	cluster_1	Promoter (<=1kb)	11	95044474	95076801	32328	2	ENSMUST00000120375	-286	ENSMUSG00000001507	ENSMUSG00000001507
chr6	128363222	128363423	region_153115	0	+	128363222	128363423	0	1	201	128363221	cluster_1	Promoter (<=1kb)	6	128362967	128375893	12927	1	ENSMUST00000073316	256	ENSMUSG00000001517	ENSMUSG00000001517
chr6	128423725	128423926	region_153121	0	+	128423725	128423926	0	1	201	128423724	cluster_1	Promoter (<=1kb)	6	128409533	128424918	15386	2	ENSMUST00000142615	992	ENSMUSG00000001518	ENSMUSG00000001518
chr6	128424416	128424617	region_153122	0	+	128424416	128424617	0	1	201	128424415	cluster_1	Promoter (<=1kb)	6	128409533	128424918	15386	2	ENSMUST00000142615	301	ENSMUSG00000001518	ENSMUSG00000001518
chr6	128356006	128356207	region_153113	0	+	128356006	128356207	0	1	201	128356005	cluster_1	Promoter (<=1kb)	6	128321140	128355851	34712	2	ENSMUST00000001562	-156	ENSMUSG00000001521	ENSMUSG00000001521
chr6	128355063	128355264	region_153112	0	+	128355063	128355264	0	1	201	128355062	cluster_1	Promoter (<=1kb)	6	128334477	128355815	21339	2	ENSMUST00000133134	551	ENSMUSG00000001521	ENSMUSG00000001521
chr17	35673777	35673978	region_79061	0	+	35673777	35673978	0	1	201	35673774	cluster_1	Promoter (<=1kb)	17	35667730	35673739	6010	2	ENSMUST00000001565	-39	ENSMUSG00000001524	ENSMUSG00000001524
chr17	35837347	35837548	region_79082	0	+	35837347	35837548	0	1	201	35837344	cluster_1	Promoter (<=1kb)	17	35835605	35837060	1456	2	ENSMUST00000173253	-288	ENSMUSG00000001525	ENSMUSG00000001525
chr17	35838852	35839053	region_79084	0	+	35838852	35839053	0	1	201	35838849	cluster_1	Promoter (<=1kb)	17	35833926	35838306	4381	2	ENSMUST00000001566	-547	ENSMUSG00000001525	ENSMUSG00000001525
chr17	35836484	35836685	region_79081	0	+	35836484	35836685	0	1	201	35836481	cluster_1	Promoter (<=1kb)	17	35835605	35837060	1456	2	ENSMUST00000173253	375	ENSMUSG00000001525	ENSMUSG00000001525
chr17	35838361	35838562	region_79083	0	+	35838361	35838562	0	1	201	35838358	cluster_1	Promoter (<=1kb)	17	35833926	35838306	4381	2	ENSMUST00000001566	-56	ENSMUSG00000001525	ENSMUSG00000001525
chr13	75708500	75708701	region_49034	0	+	75708500	75708701	0	1	201	75708493	cluster_1	Promoter (1-2kb)	13	75707484	75772356	64873	1	ENSMUST00000001583	1017	ENSMUSG00000001542	ENSMUSG00000001542
