Chrom:Start-End	annotation
chr16:97670639-97670840	Distal Intergenic
chr16:97671643-97671844	Distal Intergenic
chr16:97440963-97441164	Distal Intergenic
chr2:62588024-62588225	Distal Intergenic
chr6:126803081-126803282	Distal Intergenic
chr6:126808717-126808918	Distal Intergenic
chr6:18612616-18612817	Distal Intergenic
chr6:18605690-18605891	Distal Intergenic
chr6:18568929-18569130	Distal Intergenic
chr18:24168838-24169039	Distal Intergenic
chr18:24170909-24171110	Distal Intergenic
chr18:24174156-24174357	Distal Intergenic
chr18:24289613-24289814	Distal Intergenic
chr18:24329969-24330170	Distal Intergenic
chr18:24339892-24340093	Distal Intergenic
chr18:24354243-24354444	Distal Intergenic
chr10:107442963-107443164	Distal Intergenic
chr6:115307248-115307449	Distal Intergenic
chr6:115313527-115313728	Distal Intergenic
chr6:115334013-115334214	Distal Intergenic
chr6:115341643-115341844	Distal Intergenic
chr6:115697872-115698073	Distal Intergenic
chr15:101215488-101215689	Distal Intergenic
chr15:101241117-101241318	Distal Intergenic
chr15:101160743-101160944	Distal Intergenic
chr15:101163178-101163379	Distal Intergenic
chr5:71135983-71136184	Distal Intergenic
chr5:71136720-71136921	Distal Intergenic
chr5:71166332-71166533	Distal Intergenic
chr5:71170360-71170561	Distal Intergenic
chr5:71208562-71208763	Distal Intergenic
chr5:71209532-71209733	Distal Intergenic
chr5:71229169-71229370	Distal Intergenic
chr5:71248679-71248880	Distal Intergenic
chr5:71250354-71250555	Distal Intergenic
chr5:71262925-71263126	Distal Intergenic
chr5:71320257-71320458	Distal Intergenic
chr3:105856145-105856346	Distal Intergenic
chr3:105865218-105865419	Distal Intergenic
chr11:17237277-17237478	Distal Intergenic
chr6:82853205-82853406	Distal Intergenic
chr6:82854165-82854366	Distal Intergenic
chr6:82875545-82875746	Distal Intergenic
chr6:82908127-82908328	Distal Intergenic
chr6:82716238-82716439	Distal Intergenic
chr6:82797450-82797651	Distal Intergenic
chr11:77866910-77867111	Distal Intergenic
chr17:83861452-83861653	Distal Intergenic
chr17:83862046-83862247	Distal Intergenic
chr17:83882328-83882529	Distal Intergenic
chr17:83889891-83890092	Distal Intergenic
chr10:78081722-78081923	Distal Intergenic
chr10:78090482-78090683	Distal Intergenic
chr10:78094166-78094367	Distal Intergenic
chr10:78105069-78105270	Distal Intergenic
chr10:78105726-78105927	Distal Intergenic
chr10:78108086-78108287	Distal Intergenic
chr11:75268031-75268232	Distal Intergenic
chr11:75270933-75271134	Distal Intergenic
chr11:75279159-75279360	Distal Intergenic
chr11:75289818-75290019	Distal Intergenic
chr11:75290872-75291073	Distal Intergenic
chr11:75291694-75291895	Distal Intergenic
chr8:12609884-12610085	Distal Intergenic
chr10:6433563-6433764	Distal Intergenic
chr10:6465864-6466065	Distal Intergenic
chr10:6495169-6495370	Distal Intergenic
chr10:6538222-6538423	Distal Intergenic
chr10:6551610-6551811	Distal Intergenic
chr10:6575422-6575623	Distal Intergenic
chr10:6667004-6667205	Distal Intergenic
chr10:6705571-6705772	Distal Intergenic
chr11:52286618-52286819	Distal Intergenic
chr8:70801242-70801443	Distal Intergenic
chr8:70804753-70804954	Distal Intergenic
chr8:70805097-70805298	Distal Intergenic
chr3:89508266-89508467	Distal Intergenic
chr3:89510520-89510721	Distal Intergenic
chr3:89688571-89688772	Distal Intergenic
chr11:84939607-84939808	Distal Intergenic
chr11:84942555-84942756	Distal Intergenic
chr11:84943127-84943328	Distal Intergenic
chr11:84947386-84947587	Distal Intergenic
chr6:89637107-89637308	Distal Intergenic
chr5:123970014-123970215	Distal Intergenic
chr14:54412945-54413146	Distal Intergenic
chr14:54414265-54414466	Distal Intergenic
chr11:83723955-83724156	Distal Intergenic
chr11:61590481-61590682	Distal Intergenic
chr10:76674467-76674668	Distal Intergenic
chr10:76685741-76685942	Distal Intergenic
chr10:76701392-76701593	Distal Intergenic
chr10:76730694-76730895	Distal Intergenic
chr10:76732976-76733177	Distal Intergenic
chr10:76734994-76735195	Distal Intergenic
chr10:76977531-76977732	Distal Intergenic
chr10:76983604-76983805	Distal Intergenic
chr10:76592048-76592249	Distal Intergenic
chrX:47970476-47970677	Distal Intergenic
chr12:100215841-100216042	Distal Intergenic
chr12:100223813-100224014	Distal Intergenic
chr12:100231894-100232095	Distal Intergenic
chr12:100235048-100235249	Distal Intergenic
chr12:100239522-100239723	Distal Intergenic
chr12:100244682-100244883	Distal Intergenic
chr12:100266046-100266247	Distal Intergenic
chr12:100267822-100268023	Distal Intergenic
chr12:100270403-100270604	Distal Intergenic
chr12:100276020-100276221	Distal Intergenic
chr12:100287543-100287744	Distal Intergenic
chr10:78360500-78360701	Distal Intergenic
chr17:56226688-56226889	Distal Intergenic
chr17:56229962-56230163	Distal Intergenic
chr7:31095208-31095409	Distal Intergenic
chr5:70715800-70716001	Distal Intergenic
chr8:8164109-8164310	Distal Intergenic
chr8:8177436-8177637	Distal Intergenic
chr8:8186899-8187100	Distal Intergenic
chr8:8214677-8214878	Distal Intergenic
chr8:8232279-8232480	Distal Intergenic
chr8:8233680-8233881	Distal Intergenic
chr8:8274259-8274460	Distal Intergenic
chr8:8326353-8326554	Distal Intergenic
chr8:8370622-8370823	Distal Intergenic
chr8:8391800-8392001	Distal Intergenic
chr8:8392425-8392626	Distal Intergenic
chr8:8401013-8401214	Distal Intergenic
chr8:8416232-8416433	Distal Intergenic
chr8:8448723-8448924	Distal Intergenic
chr8:8449506-8449707	Distal Intergenic
chr8:8449862-8450063	Distal Intergenic
chr8:8486621-8486822	Distal Intergenic
chr8:8488619-8488820	Distal Intergenic
chr8:8489212-8489413	Distal Intergenic
chr8:8519935-8520136	Distal Intergenic
chr8:8527041-8527242	Distal Intergenic
chr8:8540101-8540302	Distal Intergenic
chr8:8541831-8542032	Distal Intergenic
chr1:186772713-186772914	Distal Intergenic
chr1:186773262-186773463	Distal Intergenic
chr1:186827824-186828025	Distal Intergenic
chr4:129144726-129144927	Distal Intergenic
chr6:3620545-3620746	Distal Intergenic
chr3:88130182-88130383	Distal Intergenic
chr3:88137105-88137306	Distal Intergenic
chr3:88137911-88138112	Distal Intergenic
chr3:88138719-88138920	Distal Intergenic
chr3:88173341-88173542	Distal Intergenic
chr3:88177800-88178001	Distal Intergenic
chr3:88180325-88180526	Distal Intergenic
chr3:88181586-88181787	Distal Intergenic
chr10:77169922-77170123	Distal Intergenic
chr10:77177141-77177342	Distal Intergenic
chr10:77180237-77180438	Distal Intergenic
chr10:77193331-77193532	Distal Intergenic
chr10:77202089-77202290	Distal Intergenic
chr10:77206824-77207025	Distal Intergenic
chr11:97289208-97289409	Distal Intergenic
chr18:67368003-67368204	Distal Intergenic
chr18:67368975-67369176	Distal Intergenic
chr18:67369315-67369516	Distal Intergenic
chr11:101910274-101910475	Distal Intergenic
chr12:56471068-56471269	Distal Intergenic
chr12:56541148-56541349	Distal Intergenic
chr13:72636333-72636534	Distal Intergenic
chr13:72639830-72640031	Distal Intergenic
chr13:72736162-72736363	Distal Intergenic
chr13:72749759-72749960	Distal Intergenic
chr13:72767329-72767530	Distal Intergenic
chr13:72883288-72883489	Distal Intergenic
chr13:72924728-72924929	Distal Intergenic
chr11:95088777-95088978	Distal Intergenic
chr11:95098044-95098245	Distal Intergenic
chr11:95106522-95106723	Distal Intergenic
chr11:95111747-95111948	Distal Intergenic
chr5:29461371-29461572	Distal Intergenic
chr12:40257340-40257541	Distal Intergenic
chr12:40263189-40263390	Distal Intergenic
chr12:40300969-40301170	Distal Intergenic
chr12:40263635-40263836	Distal Intergenic
chr12:40297165-40297366	Distal Intergenic
chr15:102826704-102826905	Distal Intergenic
chr15:102913194-102913395	Distal Intergenic
chr8:110006314-110006515	Distal Intergenic
chr8:110008906-110009107	Distal Intergenic
chr8:109965912-109966113	Distal Intergenic
chr1:121549600-121549801	Distal Intergenic
chr1:121582151-121582352	Distal Intergenic
chr1:121662716-121662917	Distal Intergenic
chr1:121679951-121680152	Distal Intergenic
chr1:121735031-121735232	Distal Intergenic
chr1:121745401-121745602	Distal Intergenic
chr1:121753807-121754008	Distal Intergenic
chr5:148489932-148490133	Distal Intergenic
chr5:148559723-148559924	Distal Intergenic
chr5:148560573-148560774	Distal Intergenic
chr5:148572790-148572991	Distal Intergenic
chr5:148601755-148601956	Distal Intergenic
chr5:148609540-148609741	Distal Intergenic
chr5:148621073-148621274	Distal Intergenic
chr5:148634792-148634993	Distal Intergenic
chr18:56332949-56333150	Distal Intergenic
chr18:56356388-56356589	Distal Intergenic
chr18:56357735-56357936	Distal Intergenic
chr18:56376159-56376360	Distal Intergenic
chr18:56387294-56387495	Distal Intergenic
chr13:38664252-38664453	Distal Intergenic
chr13:38734210-38734411	Distal Intergenic
chr13:38766463-38766664	Distal Intergenic
chr6:29723876-29724077	Distal Intergenic
chr6:29672708-29672909	Distal Intergenic
chr6:29686082-29686283	Distal Intergenic
chr6:29719089-29719290	Distal Intergenic
chr6:29720051-29720252	Distal Intergenic
chr2:145770417-145770618	Distal Intergenic
chr2:145771557-145771758	Distal Intergenic
chr9:17848267-17848468	Distal Intergenic
chr9:18028932-18029133	Distal Intergenic
chr9:18230101-18230302	Distal Intergenic
chr9:18250588-18250789	Distal Intergenic
chr9:18317250-18317451	Distal Intergenic
chr10:85801270-85801471	Distal Intergenic
chr7:30204526-30204727	Distal Intergenic
chr7:30204979-30205180	Distal Intergenic
chr18:20426625-20426826	Distal Intergenic
chr2:74649511-74649712	Distal Intergenic
chr7:101633792-101633993	Distal Intergenic
chr7:101644443-101644644	Distal Intergenic
chr7:101653831-101654032	Distal Intergenic
chr9:25205617-25205818	Distal Intergenic
chr9:25207024-25207225	Distal Intergenic
chr9:25207881-25208082	Distal Intergenic
chr9:25218966-25219167	Distal Intergenic
chr9:25220129-25220330	Distal Intergenic
chr9:25224992-25225193	Distal Intergenic
chr9:25243705-25243906	Distal Intergenic
chr9:25326791-25326992	Distal Intergenic
chr9:25329070-25329271	Distal Intergenic
chr17:74865198-74865399	Distal Intergenic
chr17:74931735-74931936	Distal Intergenic
chr17:74958194-74958395	Distal Intergenic
chr17:74961206-74961407	Distal Intergenic
chr17:74984769-74984970	Distal Intergenic
chr17:74987235-74987436	Distal Intergenic
chr17:74996741-74996942	Distal Intergenic
chr11:21398598-21398799	Distal Intergenic
chr11:21402408-21402609	Distal Intergenic
chr9:37586893-37587094	Distal Intergenic
chr9:37598253-37598454	Distal Intergenic
chr11:106061518-106061719	Distal Intergenic
chr4:125391659-125391860	Distal Intergenic
chr4:125461213-125461414	Distal Intergenic
chr4:125478041-125478242	Distal Intergenic
chr4:125484393-125484594	Distal Intergenic
chr4:125486866-125487067	Distal Intergenic
chr8:125376141-125376342	Distal Intergenic
chr8:125382165-125382366	Distal Intergenic
chr8:125385946-125386147	Distal Intergenic
chr8:125389483-125389684	Distal Intergenic
chr8:125398793-125398994	Distal Intergenic
chr8:125410654-125410855	Distal Intergenic
chr8:125517475-125517676	Distal Intergenic
chr8:125520100-125520301	Distal Intergenic
chr8:125533772-125533973	Distal Intergenic
chr8:125551363-125551564	Distal Intergenic
chr8:125568974-125569175	Distal Intergenic
chr17:75531845-75532046	Distal Intergenic
chr17:75617549-75617750	Distal Intergenic
chr17:75629987-75630188	Distal Intergenic
chr17:75714110-75714311	Distal Intergenic
chr17:75763494-75763695	Distal Intergenic
chr17:75804518-75804719	Distal Intergenic
chr7:38084937-38085138	Distal Intergenic
chr7:38087930-38088131	Distal Intergenic
chr7:38125854-38126055	Distal Intergenic
chr7:16300205-16300406	Distal Intergenic
chr2:7125732-7125933	Distal Intergenic
chr2:7130453-7130654	Distal Intergenic
chr2:7136768-7136969	Distal Intergenic
chr2:7173726-7173927	Distal Intergenic
chr2:7193492-7193693	Distal Intergenic
chr2:7088553-7088754	Distal Intergenic
chr2:7089289-7089490	Distal Intergenic
chr2:7206416-7206617	Distal Intergenic
chr2:91243628-91243829	Distal Intergenic
chr7:44777522-44777723	Distal Intergenic
chr5:27732332-27732533	Distal Intergenic
chr5:27733047-27733248	Distal Intergenic
chr6:71458288-71458489	Distal Intergenic
chr7:6749295-6749496	Distal Intergenic
chr7:6753744-6753945	Distal Intergenic
chr7:6645165-6645366	Distal Intergenic
chr7:6663559-6663760	Distal Intergenic
chr7:6664834-6665035	Distal Intergenic
chr17:25802138-25802339	Distal Intergenic
chr17:25802867-25803068	Distal Intergenic
chr17:25766034-25766235	Distal Intergenic
chr8:70216132-70216333	Distal Intergenic
chr17:56668544-56668745	Distal Intergenic
chr7:28208769-28208970	Distal Intergenic
chr7:28209127-28209328	Distal Intergenic
chr6:39764107-39764308	Distal Intergenic
chr18:10638043-10638244	Distal Intergenic
chr16:89756979-89757180	Distal Intergenic
chr16:89757439-89757640	Distal Intergenic
chr16:89774390-89774591	Distal Intergenic
chr16:90040985-90041186	Distal Intergenic
chr16:90042877-90043078	Distal Intergenic
chr16:90069193-90069394	Distal Intergenic
chr16:90073139-90073340	Distal Intergenic
chr16:90081249-90081450	Distal Intergenic
chr16:89989724-89989925	Distal Intergenic
chr16:90018066-90018267	Distal Intergenic
chr16:90085740-90085941	Distal Intergenic
chr16:90092181-90092382	Distal Intergenic
chr12:40145774-40145975	Distal Intergenic
chr12:40152532-40152733	Distal Intergenic
chr6:5201381-5201582	Distal Intergenic
chr6:5202756-5202957	Distal Intergenic
chr6:5211826-5212027	Distal Intergenic
chr5:28451096-28451297	Distal Intergenic
chr5:28476619-28476820	Distal Intergenic
chr5:28521271-28521472	Distal Intergenic
chr5:28612076-28612277	Distal Intergenic
chr5:28625658-28625859	Distal Intergenic
chr5:28682532-28682733	Distal Intergenic
chr5:28686586-28686787	Distal Intergenic
chr5:28709334-28709535	Distal Intergenic
chr5:28737630-28737831	Distal Intergenic
chr5:28756152-28756353	Distal Intergenic
chr5:28756511-28756712	Distal Intergenic
chr5:28819163-28819364	Distal Intergenic
chr5:28821539-28821740	Distal Intergenic
chr5:28824561-28824762	Distal Intergenic
chr17:57015338-57015539	Distal Intergenic
chr12:81605725-81605926	Distal Intergenic
chr12:50116116-50116317	Distal Intergenic
chr12:50118398-50118599	Distal Intergenic
chr12:50120220-50120421	Distal Intergenic
chr12:50123339-50123540	Distal Intergenic
chr12:50152733-50152934	Distal Intergenic
chr12:50170735-50170936	Distal Intergenic
chr12:50172349-50172550	Distal Intergenic
chr12:50188938-50189139	Distal Intergenic
chr12:50189823-50190024	Distal Intergenic
chr12:50190883-50191084	Distal Intergenic
chr12:50192070-50192271	Distal Intergenic
chr12:50194479-50194680	Distal Intergenic
chr12:50196144-50196345	Distal Intergenic
chr12:50198062-50198263	Distal Intergenic
chr12:50281776-50281977	Distal Intergenic
chr12:50295682-50295883	Distal Intergenic
chr12:50297817-50298018	Distal Intergenic
chr12:50672959-50673160	Distal Intergenic
chr12:50707817-50708018	Distal Intergenic
chr12:50734203-50734404	Distal Intergenic
chr12:50745713-50745914	Distal Intergenic
chr12:50808583-50808784	Distal Intergenic
chr12:50832016-50832217	Distal Intergenic
chr12:50834750-50834951	Distal Intergenic
chr12:50850971-50851172	Distal Intergenic
chr12:50851437-50851638	Distal Intergenic
chr2:145898278-145898479	Distal Intergenic
chr2:76606360-76606561	Distal Intergenic
chr2:76698588-76698789	Distal Intergenic
chr6:55003546-55003747	Distal Intergenic
chr6:55009749-55009950	Distal Intergenic
chr12:112900663-112900864	Distal Intergenic
chr13:19554061-19554262	Distal Intergenic
chr13:19560121-19560322	Distal Intergenic
chr13:19560433-19560634	Distal Intergenic
chr6:88913648-88913849	Distal Intergenic
chr6:88915694-88915895	Distal Intergenic
chr6:88919238-88919439	Distal Intergenic
chr6:88925087-88925288	Distal Intergenic
chr6:88926482-88926683	Distal Intergenic
chr1:52505056-52505257	Distal Intergenic
chr1:52506344-52506545	Distal Intergenic
chr1:52520343-52520544	Distal Intergenic
chr1:52524154-52524355	Distal Intergenic
chr6:56008857-56009058	Distal Intergenic
chr6:56048753-56048954	Distal Intergenic
chr6:56049171-56049372	Distal Intergenic
chr12:32075952-32076153	Distal Intergenic
chr6:134927187-134927388	Distal Intergenic
chr6:134928457-134928658	Distal Intergenic
chr4:55541741-55541942	Distal Intergenic
chr4:133929285-133929486	Distal Intergenic
chr4:133946652-133946853	Distal Intergenic
chr4:133958978-133959179	Distal Intergenic
chr1:39530727-39530928	Distal Intergenic
chr6:122810735-122810936	Distal Intergenic
chr6:121110202-121110403	Distal Intergenic
chr6:121129322-121129523	Distal Intergenic
chr6:121130087-121130288	Distal Intergenic
chr6:121131322-121131523	Distal Intergenic
chr10:58442946-58443147	Distal Intergenic
chr17:69821572-69821773	Distal Intergenic
chr17:69889450-69889651	Distal Intergenic
chr17:69909594-69909795	Distal Intergenic
chr17:69910569-69910770	Distal Intergenic
chr17:69920877-69921078	Distal Intergenic
chr9:21321178-21321379	Distal Intergenic
chr15:98699725-98699926	Distal Intergenic
chr3:87498829-87499030	Distal Intergenic
chr3:87501127-87501328	Distal Intergenic
chr3:87504546-87504747	Distal Intergenic
chr3:87506333-87506534	Distal Intergenic
chr3:87510682-87510883	Distal Intergenic
chr4:108875050-108875251	Distal Intergenic
chr2:13820474-13820675	Distal Intergenic
chr2:13855328-13855529	Distal Intergenic
chr14:70470214-70470415	Distal Intergenic
chr17:35811449-35811650	Distal Intergenic
chr7:19319754-19319955	Distal Intergenic
chr7:19320482-19320683	Distal Intergenic
chr7:19331413-19331614	Distal Intergenic
chr7:19332710-19332911	Distal Intergenic
chr7:19333021-19333222	Distal Intergenic
chr4:133910650-133910851	Distal Intergenic
chr4:133911371-133911572	Distal Intergenic
chr8:110182868-110183069	Distal Intergenic
chr1:121143147-121143348	Distal Intergenic
chr1:121178654-121178855	Distal Intergenic
chr1:121180036-121180237	Distal Intergenic
chr1:121246913-121247114	Distal Intergenic
chr1:121254190-121254391	Distal Intergenic
chr1:121264097-121264298	Distal Intergenic
chr1:121277653-121277854	Distal Intergenic
chr10:54088158-54088359	Distal Intergenic
chr10:54117860-54118061	Distal Intergenic
chr10:54120061-54120262	Distal Intergenic
chr10:54156809-54157010	Distal Intergenic
chr10:54164323-54164524	Distal Intergenic
chr10:54169356-54169557	Distal Intergenic
chr15:9490613-9490814	Distal Intergenic
chr15:9568337-9568538	Distal Intergenic
chr10:71214071-71214272	Distal Intergenic
chr10:71214681-71214882	Distal Intergenic
chr10:71218792-71218993	Distal Intergenic
chr11:90317633-90317834	Distal Intergenic
chr11:90327001-90327202	Distal Intergenic
chr11:90425025-90425226	Distal Intergenic
chr11:90441894-90442095	Distal Intergenic
chr13:91348902-91349103	Distal Intergenic
chr13:91358429-91358630	Distal Intergenic
chr13:91362240-91362441	Distal Intergenic
chr13:91365399-91365600	Distal Intergenic
chr13:91370365-91370566	Distal Intergenic
chr13:91370881-91371082	Distal Intergenic
chr13:91380023-91380224	Distal Intergenic
chr13:91380625-91380826	Distal Intergenic
chr13:91385403-91385604	Distal Intergenic
chr13:91394381-91394582	Distal Intergenic
chr13:91411746-91411947	Distal Intergenic
chr13:91432589-91432790	Distal Intergenic
chr13:91438162-91438363	Distal Intergenic
chr1:157991092-157991293	Distal Intergenic
chr1:158002672-158002873	Distal Intergenic
chr1:158024797-158024998	Distal Intergenic
chr1:158028629-158028830	Distal Intergenic
chr1:158039450-158039651	Distal Intergenic
chr1:158040401-158040602	Distal Intergenic
chr1:158041027-158041228	Distal Intergenic
chr1:158093247-158093448	Distal Intergenic
chr1:158097906-158098107	Distal Intergenic
chr1:158125062-158125263	Distal Intergenic
chr1:158160284-158160485	Distal Intergenic
chr1:158161710-158161911	Distal Intergenic
chr1:158171269-158171470	Distal Intergenic
chr1:158207699-158207900	Distal Intergenic
chr1:158213679-158213880	Distal Intergenic
chr1:158219933-158220134	Distal Intergenic
chr1:158225261-158225462	Distal Intergenic
chr1:158239359-158239560	Distal Intergenic
chr11:100952358-100952559	Distal Intergenic
chr7:27584152-27584353	Distal Intergenic
chr16:4796609-4796810	Distal Intergenic
chr1:154743077-154743278	Distal Intergenic
chr1:154787579-154787780	Distal Intergenic
chr1:154800985-154801186	Distal Intergenic
chr1:154802819-154803020	Distal Intergenic
chr1:154805212-154805413	Distal Intergenic
chr1:154805928-154806129	Distal Intergenic
chr1:154816884-154817085	Distal Intergenic
chr1:154817380-154817581	Distal Intergenic
chr1:154820040-154820241	Distal Intergenic
chr1:154820340-154820541	Distal Intergenic
chr1:154853430-154853631	Distal Intergenic
chr1:154855759-154855960	Distal Intergenic
chr1:154858071-154858272	Distal Intergenic
chr1:154862364-154862565	Distal Intergenic
chr1:154886347-154886548	Distal Intergenic
chr1:154888029-154888230	Distal Intergenic
chr1:154888614-154888815	Distal Intergenic
chr1:154889160-154889361	Distal Intergenic
