baseMean	log2FoldChange	lfcSE	pvalue	padj	symbol	Chrom	Start	End	cluster_1	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	transcriptId	distanceToTSS	geneName
ENSMUSG00000000817	3.19727027726826	0.00218194543832467	0.0919528090796112	0.683771460740562	NA	chr1	161780691	161788495	cluster_5	Promoter (<=1kb)	1	161780691	161788495	7805	2	ENSMUST00000000834	0	ENSMUSG00000000817
ENSMUSG00000000823	6791.68210479707	-0.00236472846566122	0.0535303055766741	0.965610319202118	0.98638684364446	chr2	181582102	181592461	cluster_1	Promoter (<=1kb)	2	181582105	181590920	8816	2	ENSMUST00000128553	0	ENSMUSG00000000823
ENSMUSG00000000826	13527.6771254848	-0.00483756441530445	0.041995531245614	0.892916409911582	0.957939962126935	chr2	181520484	181552880	cluster_3	Promoter (<=1kb)	2	181520485	181555133	34649	1	ENSMUST00000072334	0	ENSMUSG00000000826
ENSMUSG00000000827	3002.91843434433	-0.0273730169102909	0.0564153522229362	0.533585306065173	0.767015771169448	chr2	181497141	181517962	cluster_4	Promoter (<=1kb)	2	181497142	181515115	17974	1	ENSMUST00000125529	0	ENSMUSG00000000827
ENSMUSG00000000861	13730.6087078657	-0.154003637205373	0.0602232179713248	0.00223331046394532	0.0283260594342854	chr11	24078055	24173558	cluster_1	Promoter (<=1kb)	11	24078056	24173194	95139	1	ENSMUST00000000881	0	ENSMUSG00000000861
ENSMUSG00000000876	556.715091482228	0.0204456919397358	0.0729088161169629	0.652358312728068	0.836953843109804	chr2	154587043	154603673	cluster_4	Promoter (<=1kb)	2	154595246	154603688	8443	2	ENSMUST00000109703	15	ENSMUSG00000000876
ENSMUSG00000000884	370.452988152034	-0.00928459383799556	0.076043176981415	0.82544746061362	0.926423101237582	chr16	18498712	18566680	cluster_2	Promoter (<=1kb)	16	18498768	18566679	67912	1	ENSMUST00000167778	0	ENSMUSG00000000884
ENSMUSG00000000889	3.86136208237521	0.00573895018798124	0.0921613355530647	0.318815243002975	NA	chr2	27165506	27183204	cluster_1	Promoter (<=1kb)	2	27177093	27177372	280	1	ENSMUST00000155290	0	ENSMUSG00000000889
ENSMUSG00000000901	819.283447955526	-0.0202663935739608	0.068663783617918	0.662136265025147	0.841342044182426	chr10	75923221	75932502	cluster_5	Promoter (<=1kb)	10	75923222	75923993	772	2	ENSMUST00000132869	0	ENSMUSG00000000901
ENSMUSG00000000902	6811.27902079098	-0.232226665393627	0.0610859667591881	1.73297824503553e-05	0.000763327455797243	chr10	75896768	75921614	cluster_3	Promoter (<=1kb)	10	75896773	75914162	17390	2	ENSMUST00000133189	0	ENSMUSG00000000902
ENSMUSG00000000903	4.79967089157989	0.00427935711754196	0.0919699468633865	0.527776015000828	NA	chr10	75948311	75949646	cluster_5	Promoter (<=1kb)	10	75948300	75949657	1358	1	ENSMUST00000000926	12	ENSMUSG00000000903
ENSMUSG00000000915	4231.66478661107	0.00815750326965113	0.0478737055690439	0.771622746999876	0.902576992428438	chr5	123973627	124003215	cluster_4	Promoter (<=1kb)	5	123973628	124003211	29584	1	ENSMUST00000000939	0	ENSMUSG00000000915
ENSMUSG00000000916	902.432865775617	-0.0590410761570491	0.0791945307170436	0.242508676602856	0.516704870915161	chr5	135369952	135376797	cluster_4	Promoter (<=1kb)	5	135369953	135376798	6846	1	ENSMUST00000000940	0	ENSMUSG00000000916
ENSMUSG00000000948	326.858666909884	0.0469553921694672	0.100681257746559	0.178511617991848	0.442604761015014	chr7	59982500	60005156	cluster_4	Promoter (<=1kb)	7	59982495	60005111	22617	2	ENSMUST00000059305	0	ENSMUSG00000000948
ENSMUSG00000000957	5147.34747072877	0.0753949871654752	0.0569727545572402	0.102308234955685	0.325596662348636	chr14	54431597	54442456	cluster_5	Promoter (<=1kb)	14	54431604	54441258	9655	1	ENSMUST00000089688	0	ENSMUSG00000000957
ENSMUSG00000000958	147.197671271276	0.0237049746814553	0.0879881128522935	0.494293729096517	0.740901254393251	chr14	54369441	54417702	cluster_5	Promoter (<=1kb)	14	54369444	54409472	40029	2	ENSMUST00000000984	0	ENSMUSG00000000958
ENSMUSG00000000959	2678.25012244885	-0.117098994404809	0.0600629228131519	0.0163849997932838	0.107043002890808	chr14	54360840	54369669	cluster_3	Promoter (<=1kb)	14	54360841	54369669	8829	1	ENSMUST00000000985	0	ENSMUSG00000000959
ENSMUSG00000000976	2174.98846075293	-0.00527128522810417	0.0540569588910102	0.88805772145374	0.955914204779017	chr11	83753636	83783754	cluster_3	Promoter (<=1kb)	11	83753696	83783754	30059	1	ENSMUST00000001002	0	ENSMUSG00000000976
ENSMUSG00000000982	29.7919255611595	0.00994739687681702	0.0913202878244834	0.548762570650571	NA	chr11	83647842	83649378	cluster_5	Promoter (<=1kb)	11	83647844	83649355	1512	2	ENSMUST00000001008	0	ENSMUSG00000000982
ENSMUSG00000001016	10301.8416148817	-0.164035713375339	0.048445749153586	0.000155193655505454	0.00400721782030117	chr3	90476200	90488379	cluster_3	Promoter (<=1kb)	3	90476201	90488379	12179	1	ENSMUST00000001042	0	ENSMUSG00000001016
ENSMUSG00000001017	10971.7691968937	-0.0930215535094672	0.0475933383001858	0.0237005692186159	0.135552633822162	chr3	90498538	90509498	cluster_3	Promoter (<=1kb)	3	90498956	90509450	10495	2	ENSMUST00000107343	0	ENSMUSG00000001017
ENSMUSG00000001018	1478.45815113931	0.0676120885797111	0.0689335649952841	0.176725638491028	0.440242143108917	chr3	90488025	90491013	cluster_4	Promoter (<=1kb)	3	90488026	90490428	2403	2	ENSMUST00000107352	0	ENSMUSG00000001018
ENSMUSG00000001020	2.17560605626392	0.000809911517000201	0.0919430652040304	0.869961712830786	NA	chr3	90603769	90606045	cluster_5	Promoter (<=1kb)	3	90603770	90606044	2275	1	ENSMUST00000001046	0	ENSMUSG00000001020
ENSMUSG00000001021	2.99497892315962	0.00298884900096734	0.09200281514022	0.556624762092358	NA	chr3	90600214	90602702	cluster_5	Promoter (<=1kb)	3	90600215	90602702	2488	1	ENSMUST00000001047	0	ENSMUSG00000001021
ENSMUSG00000001025	236.523403833529	0.0595827025058563	0.115473792340905	0.0533741098844163	0.221631971401856	chr3	90612893	90614414	cluster_5	Promoter (<=1kb)	3	90612894	90614414	1521	1	ENSMUST00000001051	0	ENSMUSG00000001025
ENSMUSG00000001029	252.132887494129	0.120038853536915	0.183274958917922	0.0321157221818511	0.163144102824112	chr11	106377655	106382641	cluster_5	Promoter (<=1kb)	11	106378560	106380801	2242	2	ENSMUST00000173795	0	ENSMUSG00000001029
ENSMUSG00000001034	6623.83859276159	-0.0376087942695243	0.0561314431217583	0.404399004624652	0.673302708921839	chr11	61488811	61494266	cluster_4	Promoter (<=1kb)	11	61488812	61494266	5455	2	ENSMUST00000101085	0	ENSMUSG00000001034
ENSMUSG00000001036	5485.00314787946	0.0238904681123759	0.0484452847985239	0.558084277537989	0.781487105000923	chr11	61517248	61579687	cluster_1	Promoter (<=1kb)	11	61517249	61579669	62421	2	ENSMUST00000108711	0	ENSMUSG00000001036
ENSMUSG00000001039	694.121759966448	-0.0140525182397238	0.069647213378187	0.759236652845716	0.896838592229053	chr11	61505171	61512927	cluster_3	Promoter (<=1kb)	11	61505203	61512931	7729	1	ENSMUST00000140548	0	ENSMUSG00000001039
ENSMUSG00000001052	3428.1199721614	-0.0707285845085719	0.0540238567075218	0.115523505591867	0.348835190159018	chr3	129983184	130060907	cluster_1	Promoter (<=1kb)	3	129982759	130060907	78149	2	ENSMUST00000001079	0	ENSMUSG00000001052
ENSMUSG00000001053	493.739365863394	0.00146548404546535	0.0755098669191103	0.974255374859977	0.989389194341665	chr11	51643088	51651073	cluster_4	Promoter (<=1kb)	11	51643063	51650842	7780	2	ENSMUST00000001080	0	ENSMUSG00000001053
ENSMUSG00000001054	2290.93316363691	-0.0645544164122388	0.0631269096615386	0.182060892195803	0.446061628812588	chr11	51623672	51635896	cluster_4	Promoter (<=1kb)	11	51623671	51635647	11977	2	ENSMUST00000136020	0	ENSMUSG00000001054
ENSMUSG00000001056	1504.83261309022	-0.213990287506157	0.0979133142800951	0.00313489617245712	0.0353038713556239	chr11	51619772	51623714	cluster_4	Promoter (<=1kb)	11	51619771	51623429	3659	1	ENSMUST00000001083	2	ENSMUSG00000001056
ENSMUSG00000001062	2526.75069056818	-0.0038442710364008	0.0559511695466665	0.929828987350755	0.97328746992174	chr8	123242355	123254222	cluster_4	Promoter (<=1kb)	8	123242356	123254176	11821	2	ENSMUST00000117643	0	ENSMUSG00000001062
ENSMUSG00000001082	1233.98024777297	-0.028765443677536	0.0628123014653695	0.537008819929681	0.769107013090034	chr5	34633646	34637114	cluster_3	Promoter (<=1kb)	5	34633647	34634727	1081	2	ENSMUST00000130347	0	ENSMUSG00000001082
ENSMUSG00000001089	2138.02696860058	0.0288568747027574	0.0627744416066188	0.532401749399136	0.766602331118532	chr4	136469760	136549318	cluster_2	Promoter (<=1kb)	4	136469761	136549315	79555	1	ENSMUST00000170102	0	ENSMUSG00000001089
ENSMUSG00000001098	3459.69470846993	-0.053208376731781	0.0492630628471412	0.201894224690074	0.469922705990345	chr5	114363571	114380505	cluster_2	Promoter (<=1kb)	5	114365209	114380489	15281	2	ENSMUST00000134532	0	ENSMUSG00000001098
ENSMUSG00000001100	5007.29760837588	-0.0649362158784376	0.0511145521717259	0.12281322654469	0.360177651700663	chr11	78512295	78522736	cluster_3	Promoter (<=1kb)	11	78512388	78513980	1593	1	ENSMUST00000136284	0	ENSMUSG00000001100
ENSMUSG00000001103	15.0190452839621	-7.52356807753228e-05	0.0912427460304792	0.99237877810524	NA	chr11	78503512	78505081	cluster_4	Promoter (<=1kb)	11	78503499	78505074	1576	1	ENSMUST00000125670	14	ENSMUSG00000001103
ENSMUSG00000001105	1308.98140825269	-0.0245556559984538	0.0613485628949543	0.594272777674571	0.803626945844444	chr11	78536435	78541473	cluster_3	Promoter (<=1kb)	11	78536443	78541489	5047	1	ENSMUST00000108275	0	ENSMUSG00000001105
ENSMUSG00000001119	1552.77792726661	0.0332737528423148	0.0988199034149104	0.0952858556743533	0.311982784971614	chr10	76708791	76726044	cluster_5	Promoter (<=1kb)	10	76715016	76719236	4221	2	ENSMUST00000137599	0	ENSMUSG00000001119
ENSMUSG00000001120	1240.5335801064	-0.0115132222267584	0.0639951008110915	0.773879491980892	0.903130852540711	chr10	76761853	76961947	cluster_5	Promoter (<=1kb)	10	76761857	76961788	199932	2	ENSMUST00000001148	0	ENSMUSG00000001120
ENSMUSG00000001123	497.044258929915	0.0940917750321267	0.146421976741378	0.0463413963074912	0.203623067198336	chr11	78962978	78984924	cluster_5	Promoter (<=1kb)	11	78962979	78984924	21946	2	ENSMUST00000108269	0	ENSMUSG00000001123
ENSMUSG00000001138	2402.67748813833	-0.00398433162395147	0.0575446193844832	0.936596782108816	0.976270568388207	chr1	36511875	36528237	cluster_3	Promoter (<=1kb)	1	36513097	36520435	7339	1	ENSMUST00000154225	0	ENSMUSG00000001138
ENSMUSG00000001143	2798.97626000164	0.0301222530161292	0.0570784593263815	0.505101236063264	0.748900367437971	chr1	36423185	36445271	cluster_5	Promoter (<=1kb)	1	36422065	36445271	23207	2	ENSMUST00000125304	0	ENSMUSG00000001143
ENSMUSG00000001150	3998.03040377091	-0.0289257802324371	0.0476289607741075	0.464895513163725	0.719942854739078	chr10	76459566	76469114	cluster_3	Promoter (<=1kb)	10	76468971	76515856	46886	1	ENSMUST00000170795	0	ENSMUSG00000001150
ENSMUSG00000001151	1268.11777442877	-0.0402078343419769	0.0649693158073334	0.398195943460519	0.667818819766897	chr10	76351253	76442912	cluster_3	Promoter (<=1kb)	10	76351254	76442912	91659	2	ENSMUST00000001179	0	ENSMUSG00000001151
ENSMUSG00000001155	3.01086842059758	0.000272589778562503	0.0918962605742896	0.963500095212331	NA	chr10	76575647	76590338	cluster_4	Promoter (<=1kb)	10	76575648	76589561	13914	1	ENSMUST00000001183	0	ENSMUSG00000001155
ENSMUSG00000001156	971.488336420178	0.0157191256638117	0.0638406996536001	0.734777832036618	0.882306200565062	chr6	86647044	86669159	cluster_4	Promoter (<=1kb)	6	86647044	86669159	22116	2	ENSMUST00000001184	0	ENSMUSG00000001156
ENSMUSG00000001157	2006.27707830473	-0.0304023202152264	0.060634100348947	0.510378758904836	0.752516458743509	chr6	86691767	86733378	cluster_1	Promoter (<=1kb)	6	86691768	86733378	41611	2	ENSMUST00000001185	0	ENSMUSG00000001157
ENSMUSG00000001158	1484.10100536319	-0.0956676496878674	0.0775158217728968	0.0788042994980521	0.27944023390271	chr6	86675168	86684491	cluster_4	Promoter (<=1kb)	6	86675405	86684491	9087	2	ENSMUST00000131674	0	ENSMUSG00000001158
ENSMUSG00000001166	19.6139428552292	-0.0210465958047847	0.0944308534462306	0.154920065046998	NA	chr5	120800198	120812514	cluster_4	Promoter (<=1kb)	5	120800194	120812514	12321	2	ENSMUST00000117193	0	ENSMUSG00000001166
ENSMUSG00000001175	51576.022140225	0.052973306789771	0.0424850768960488	0.158299186375037	0.412053567690038	chr12	100199434	100209824	cluster_2	Promoter (<=1kb)	12	100199435	100209806	10372	1	ENSMUST00000110082	0	ENSMUSG00000001175
ENSMUSG00000001211	7125.69427927671	-0.00973915935219065	0.0443001144913685	0.797807407267957	0.914625602371627	chr10	78271562	78351700	cluster_4	Promoter (<=1kb)	10	78271563	78298198	26636	2	ENSMUST00000105389	0	ENSMUSG00000001211
ENSMUSG00000001225	4.2256692586882	0.0041777726868469	0.0919781126931778	0.524217654255966	NA	chr12	31438218	31473919	cluster_5	Promoter (<=1kb)	12	31438219	31452864	14646	1	ENSMUST00000110854	0	ENSMUSG00000001225
ENSMUSG00000001227	3966.45504349156	-0.0215911365137781	0.0539725272627683	0.621175029006168	0.820363245735548	chr17	56123084	56133852	cluster_5	Promoter (<=1kb)	17	56123085	56133852	10768	2	ENSMUST00000167545	0	ENSMUSG00000001227
ENSMUSG00000001228	2461.80601856062	-0.0528669816554086	0.0776249596637333	0.289742657436431	0.567118451595042	chr17	56303336	56323486	cluster_4	Promoter (<=1kb)	17	56303400	56323486	20087	1	ENSMUST00000113038	0	ENSMUSG00000001228
ENSMUSG00000001229	2441.88559124896	-0.0707485703626284	0.0562228702219279	0.121133508733233	0.357429100638451	chr17	56186681	56218889	cluster_4	Promoter (<=1kb)	17	56186682	56218889	32208	2	ENSMUST00000038794	0	ENSMUSG00000001229
ENSMUSG00000001240	1366.37354837588	0.106540067472724	0.081165934425293	0.0582573972129556	0.234101105505337	chr11	101246333	101248250	cluster_5	Promoter (<=1kb)	11	101246391	101259546	13156	1	ENSMUST00000128260	0	ENSMUSG00000001240
ENSMUSG00000001247	690.428591181363	0.247266363014967	0.126718463243345	0.00379005226819862	0.0408883226412743	chr7	30957769	30973469	cluster_4	Promoter (<=1kb)	7	30957409	30961619	4211	2	ENSMUST00000152673	0	ENSMUSG00000001247
ENSMUSG00000001248	11041.9930815175	-0.0443205462995257	0.0594382382206642	0.323931092514517	0.59891394178831	chr7	31130126	31151050	cluster_1	Promoter (<=1kb)	7	31130127	31151014	20888	2	ENSMUST00000085636	0	ENSMUSG00000001248
ENSMUSG00000001249	10.2088870728831	0.0117113099575737	0.0925833464117894	0.263242056594657	NA	chr7	31098724	31115326	cluster_1	Promoter (<=1kb)	7	31098725	31110997	12273	2	ENSMUST00000039435	0	ENSMUSG00000001249
ENSMUSG00000001260	257.453807254872	0.0527073633569872	0.105051285659289	0.13658482815565	0.381684293657333	chr5	70751046	70842617	cluster_5	Promoter (<=1kb)	5	70751047	70842617	91571	2	ENSMUST00000031119	0	ENSMUSG00000001260
ENSMUSG00000001270	23350.4975754033	-0.103995319490417	0.06395070006641	0.0411115961591089	0.189219806624743	chr12	111669354	111672338	cluster_3	Promoter (<=1kb)	12	111669355	111672338	2984	2	ENSMUST00000001304	0	ENSMUSG00000001270
ENSMUSG00000001280	2535.13243203096	0.0878894105856946	0.0619017955436438	0.0710702654164611	0.264637950434703	chr15	102406315	102436404	cluster_4	Promoter (<=1kb)	15	102406328	102432679	26352	1	ENSMUST00000165924	0	ENSMUSG00000001280
ENSMUSG00000001281	10.1677560842624	0.0093444627094264	0.0923087624387033	0.315311375489099	NA	chr15	102215994	102231935	cluster_5	Promoter (<=1kb)	15	102215995	102231935	15941	2	ENSMUST00000001327	0	ENSMUSG00000001281
ENSMUSG00000001285	1444.6493072895	-0.0561826574283858	0.0666420858109847	0.247016066916441	0.521862859489241	chr15	102331708	102338138	cluster_4	Promoter (<=1kb)	15	102331709	102338139	6431	1	ENSMUST00000113682	0	ENSMUSG00000001285
ENSMUSG00000001288	518.777263121777	0.0286298279101944	0.0808580767664639	0.511616987032736	0.753596004503956	chr15	102234937	102257522	cluster_5	Promoter (<=1kb)	15	102234938	102257517	22580	2	ENSMUST00000043172	0	ENSMUSG00000001288
ENSMUSG00000001289	5289.03978644888	-0.170564210156844	0.0613377998276162	0.000988860467281261	0.0157388893891161	chr15	102326115	102331489	cluster_3	Promoter (<=1kb)	15	102326116	102331873	5758	1	ENSMUST00000166658	0	ENSMUSG00000001289
ENSMUSG00000001300	5315.72032452268	-0.292632529228718	0.202661808194593	0.00728549187082188	0.0645359577030055	chr8	8617438	8660773	cluster_1	Promoter (<=1kb)	8	8617434	8660773	43340	2	ENSMUST00000001319	0	ENSMUSG00000001300
ENSMUSG00000001305	753.66358581988	-0.0541574108938228	0.0876763446155458	0.260719375496106	0.536192048866891	chr1	186721086	186749358	cluster_4	Promoter (<=1kb)	1	186720978	186749358	28381	2	ENSMUST00000001339	0	ENSMUSG00000001305
ENSMUSG00000001313	7298.257596021	0.103903397671505	0.0685610185609971	0.0461832435221569	0.203277093541448	chr11	101458747	101466199	cluster_1	Promoter (<=1kb)	11	101464999	101471853	6855	1	ENSMUST00000153185	0	ENSMUSG00000001313
ENSMUSG00000001323	2866.25707329053	0.02459247686203	0.0564812581615364	0.584052523575993	0.798520846227655	chr11	74906358	74925798	cluster_3	Promoter (<=1kb)	11	74906359	74925798	19440	2	ENSMUST00000065211	0	ENSMUSG00000001323
ENSMUSG00000001333	23.6528439334477	0.021340775464684	0.0942541932571636	0.187732697223424	NA	chr4	129287620	129308559	cluster_5	Promoter (<=1kb)	4	129287631	129307363	19733	1	ENSMUST00000146448	0	ENSMUSG00000001333
ENSMUSG00000001334	437.03754044255	0.0609109486277591	0.0983750008114656	0.190844692825885	0.457492646834729	chr4	129137059	129144593	cluster_5	Promoter (<=1kb)	4	129136999	129144593	7595	1	ENSMUST00000102600	61	ENSMUSG00000001334
ENSMUSG00000001348	26.4120822660493	1.56097558120672	1.98051932721865	0.00328017728509168	NA	chr9	22057712	22379223	cluster_5	Promoter (<=1kb)	9	22126731	22130598	3868	2	ENSMUST00000115315	0	ENSMUSG00000001348
ENSMUSG00000001349	5.10098787346698	-0.00438018240347494	0.0920134367591433	0.482064494102206	NA	chr9	22099252	22109221	cluster_4	Promoter (<=1kb)	9	22099281	22109630	10350	1	ENSMUST00000001384	0	ENSMUSG00000001349
ENSMUSG00000001366	2138.96169148474	-0.0112968975047176	0.0543818998407294	0.789343535686773	0.911509324050457	chr9	78081499	78109065	cluster_3	Promoter (<=1kb)	9	78081499	78108656	27158	2	ENSMUST00000085311	0	ENSMUSG00000001366
ENSMUSG00000001376	2419.15593680803	0.0310773809887285	0.0585329037967319	0.496289955631621	0.741946258483895	chr6	3498392	3603531	cluster_4	Promoter (<=1kb)	6	3498416	3601110	102695	1	ENSMUST00000170873	0	ENSMUSG00000001376
ENSMUSG00000001380	4031.21098771538	-0.0692442659779301	0.0565932571767617	0.130570815151834	0.372066435858146	chr18	36766527	36783205	cluster_5	Promoter (<=1kb)	18	36766530	36783205	16676	2	ENSMUST00000001416	0	ENSMUSG00000001380
ENSMUSG00000001383	5197.92832326958	-0.144588979371902	0.0617313037085803	0.00459014844675499	0.0470874500055472	chr18	36793922	36799660	cluster_3	Promoter (<=1kb)	18	36793923	36799660	5738	1	ENSMUST00000001419	0	ENSMUSG00000001383
ENSMUSG00000001403	1244.1737742234	-0.0582937934805772	0.0863575339037699	0.240823101796688	0.515125854066885	chr2	164769928	164772902	cluster_4	Promoter (<=1kb)	2	164769903	164778822	8920	1	ENSMUST00000001439	26	ENSMUSG00000001403
ENSMUSG00000001415	5171.96803666631	-0.0126902738942712	0.0509968150497807	0.760180634706236	0.897341973682948	chr3	88336259	88362337	cluster_2	Promoter (<=1kb)	3	88336260	88362337	26078	1	ENSMUST00000001451	0	ENSMUSG00000001415
ENSMUSG00000001416	12208.0208075906	-0.154749278634427	0.0478445334263965	0.000292132209656465	0.00626600050969981	chr3	88297134	88321766	cluster_3	Promoter (<=1kb)	3	88297153	88321507	24355	1	ENSMUST00000167718	0	ENSMUSG00000001416
ENSMUSG00000001418	1392.78968500981	0.0387038921741349	0.0678165351652413	0.422699318254857	0.688640206622124	chr3	88325022	88328631	cluster_5	Promoter (<=1kb)	3	88325023	88331313	6291	1	ENSMUST00000177005	0	ENSMUSG00000001418
ENSMUSG00000001419	3769.75002195219	-0.0619405520095553	0.0531999806054307	0.158413411098168	0.412072368590285	chr3	88142371	88172091	cluster_2	Promoter (<=1kb)	3	88142372	88172086	29715	1	ENSMUST00000001455	0	ENSMUSG00000001419
