Chrom	Start	End	X6_147090921_147092694	X165.121662921692	X0.0205346477690151	X0.412600373007824	X0.93426291500998	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	transcriptId	distanceToTSS	geneName	geneId
chr7	4877032	4877683	7_4877032_4877683	63.6628234701888	0.0128600113470753	0.395190659902395	0.930253587148849	Promoter (<=1kb)	7	4877053	4895717	18665	1	ENSMUST00000125249	0	ENSMUSG00000086784	ENSMUSG00000086784
chr1	176932665	176932912	1_176932665_176932912	19.1166447575682	-0.0112310497273387	0.174717588619168	NA	Promoter (<=1kb)	1	176927999	176932711	4713	2	ENSMUST00000150600	0	ENSMUSG00000087082	ENSMUSG00000087082
chr11	68149867	68150065	11_68149867_68150065	11.2233969987297	-0.00456523504506402	0.440366728482518	NA	Intron (ENSMUST00000021285/ENSMUSG00000020903, intron 7 of 7)	11	68192193	68196153	3961	2	ENSMUST00000152781	46088	ENSMUSG00000087242	ENSMUSG00000087242
chr7	132597281	132597501	7_132597281_132597501	14.6760584096494	-0.00405035792637698	0.580592281075318	NA	Promoter (<=1kb)	7	132597387	132599637	2251	1	ENSMUST00000138891	0	ENSMUSG00000087657	ENSMUSG00000087657
chr6	52158422	52158634	6_52158422_52158634	17.3198681199253	-0.00204118490482506	0.788967356858803	NA	Promoter (<=1kb)	6	52158432	52162119	3688	1	ENSMUST00000132559	0	ENSMUSG00000087658	ENSMUSG00000087658
chr9	114584034	114584295	9_114584034_114584295	20.6555823427686	0.0119057697989244	0.156960996839833	NA	Downstream (1-2kb)	9	114602088	114602192	105	2	ENSMUST00000157300	17897	ENSMUSG00000087925	ENSMUSG00000087925
chr15	79832282	79833857	15_79832282_79833857	170.306154380274	0.0152818251380524	0.543220981452652	0.94925261802221	Promoter (<=1kb)	15	79828636	79833798	5163	2	ENSMUST00000141345	0	ENSMUSG00000089715	ENSMUSG00000089715
chr5	31153606	31154703	5_31153606_31154703	143.31867049551	0.0156687052439311	0.506310569319634	0.944646652194455	Promoter (<=1kb)	5	31140660	31154251	13592	2	ENSMUST00000154241	0	ENSMUSG00000090262	ENSMUSG00000090262
chr19	10455969	10457505	19_10455969_10457505	98.3258305771169	-0.0095319691643755	0.637183241039114	0.968050881250369	Promoter (<=1kb)	19	10455371	10457447	2077	2	ENSMUST00000171400	0	ENSMUSG00000090291	ENSMUSG00000090291
chr14	24002565	24005130	14_24002565_24005130	254.144893085725	-0.0170611162138537	0.56255993554536	0.952817680876193	Distal Intergenic	14	24070074	24070637	564	1	ENSMUST00000109467	-64944	ENSMUSG00000090381	ENSMUSG00000090381
chr17	17909683	17910181	17_17909683_17910181	39.1201039476417	0.00851120936065797	0.483531201933498	NA	Promoter (1-2kb)	17	17911039	17911947	909	2	ENSMUST00000164167	1766	ENSMUSG00000090957	ENSMUSG00000090957
chr7	138396493	138398127	7_138396493_138398127	100.245512877105	-0.0261264368202293	0.181155807457658	0.830594858321405	Promoter (<=1kb)	7	138208974	138397728	188755	2	ENSMUST00000160436	0	ENSMUSG00000091002	ENSMUSG00000091002
chr17	34971709	34972558	17_34971709_34972558	71.816926640366	-0.0151664725162458	0.373777737452034	0.928316279272019	Promoter (<=1kb)	17	34969199	34972124	2926	2	ENSMUST00000087328	0	ENSMUSG00000091971	ENSMUSG00000091971
chr8	12400595	12401153	8_12400595_12401153	26.631413543485	0.0122670683030496	0.238801658740705	NA	Intron (ENSMUST00000080795/ENSMUSG00000047935, intron 1 of 8)	8	12396403	12396488	86	1	ENSMUST00000174915	4193	ENSMUSG00000092656	ENSMUSG00000092656
chr15	82983516	82983832	15_82983516_82983832	23.3404776540287	0.0104816812655815	0.285881438670124	NA	Distal Intergenic	15	82959218	82959296	79	2	ENSMUST00000175010	-24221	ENSMUSG00000092751	ENSMUSG00000092751
chr19	4215358	4215564	19_4215358_4215564	10.784443759892	-0.00349843853330644	0.54364598851834	NA	Promoter (<=1kb)	19	4215402	4215488	87	2	ENSMUST00000175605	0	ENSMUSG00000093346	ENSMUSG00000093346
chr15	68361427	68363694	15_68361427_68363694	249.513547666406	0.029376245993628	0.313722019578862	0.906186631122426	Promoter (<=1kb)	15	68340983	68363176	22194	2	ENSMUST00000175699	0	ENSMUSG00000093387	ENSMUSG00000093387
chr8	123039092	123043801	8_123039092_123043801	429.45307503272	0.0637843622977891	0.123512010406761	0.782588265859225	Intron (ENSMUST00000127664/ENSMUSG00000092329, intron 1 of 15)	8	123024695	123024754	60	1	ENSMUST00000176068	14398	ENSMUSG00000093475	ENSMUSG00000093475
chr13	21326703	21327609	13_21326703_21327609	112.743670006088	-0.00912587091006499	0.667313224290195	0.973645260623095	Distal Intergenic	13	21322829	21322897	69	1	ENSMUST00000176544	3875	ENSMUSG00000093647	ENSMUSG00000093647
chr13	62623544	62624514	13_62623544_62624514	112.491798181644	0.00610781259142963	0.767123653013232	0.982912903332066	Promoter (<=1kb)	13	62624194	62624301	108	1	ENSMUST00000180156	0	ENSMUSG00000095020	ENSMUSG00000095020
chr14	3332170	3333025	14_3332170_3333025	39.0812690046684	-0.0123213014570136	0.272247766241053	NA	Promoter (<=1kb)	14	3332627	3354799	22173	1	ENSMUST00000177786	0	ENSMUSG00000096574	ENSMUSG00000096574
chr5	23712043	23713147	5_23712043_23713147	104.395871156991	-0.00507125153740638	0.779184333011769	0.98338065380735	Promoter (<=1kb)	5	23710991	23711061	71	2	ENSMUST00000116685	-983	ENSMUSG00000096832	ENSMUSG00000096832
